r,m,nu,rho,P
1.1287e+00,6.1229e-03,-6.7833e-01,1.0106e-03,1.3221e-04
1.1325e+00,6.1838e-03,-6.7828e-01,1.0105e-03,1.3218e-04
1.1362e+00,6.2450e-03,-6.7823e-01,1.0104e-03,1.3215e-04
1.1400e+00,6.3067e-03,-6.7817e-01,1.0104e-03,1.3213e-04
1.1437e+00,6.3688e-03,-6.7812e-01,1.0103e-03,1.3210e-04
1.1475e+00,6.4313e-03,-6.7807e-01,1.0102e-03,1.3207e-04
1.1512e+00,6.4941e-03,-6.7802e-01,1.0101e-03,1.3204e-04
1.1550e+00,6.5574e-03,-6.7797e-01,1.0100e-03,1.3201e-04
1.1587e+00,6.6211e-03,-6.7792e-01,1.0099e-03,1.3198e-04
1.1625e+00,6.6852e-03,-6.7786e-01,1.0098e-03,1.3195e-04
1.1662e+00,6.7497e-03,-6.7781e-01,1.0097e-03,1.3192e-04
1.1700e+00,6.8147e-03,-6.7776e-01,1.0096e-03,1.3189e-04
1.1737e+00,6.8800e-03,-6.7771e-01,1.0095e-03,1.3186e-04
1.1775e+00,6.9457e-03,-6.7765e-01,1.0094e-03,1.3183e-04
1.1812e+00,7.0119e-03,-6.7760e-01,1.0093e-03,1.3180e-04
1.1850e+00,7.0785e-03,-6.7755e-01,1.0092e-03,1.3177e-04
1.1887e+00,7.1455e-03,-6.7750e-01,1.0091e-03,1.3174e-04
1.1925e+00,7.2129e-03,-6.7744e-01,1.0090e-03,1.3171e-04
1.1962e+00,7.2807e-03,-6.7739e-01,1.0089e-03,1.3168e-04
1.2000e+00,7.3489e-03,-6.7733e-01,1.0088e-03,1.3165e-04
1.2037e+00,7.4176e-03,-6.7728e-01,1.0087e-03,1.3162e-04
1.2075e+00,7.4867e-03,-6.7723e-01,1.0086e-03,1.3158e-04
1.2112e+00,7.5562e-03,-6.7717e-01,1.0085e-03,1.3155e-04
1.2150e+00,7.6261e-03,-6.7712e-01,1.0084e-03,1.3152e-04
1.2187e+00,7.6965e-03,-6.7706e-01,1.0083e-03,1.3149e-04
1.2225e+00,7.7673e-03,-6.7701e-01,1.0081e-03,1.3146e-04
1.2262e+00,7.8385e-03,-6.7695e-01,1.0080e-03,1.3143e-04
1.2300e+00,7.9101e-03,-6.7690e-01,1.0079e-03,1.3140e-04
1.2337e+00,7.9822e-03,-6.7684e-01,1.0078e-03,1.3137e-04
1.2375e+00,8.0547e-03,-6.7679e-01,1.0077e-03,1.3133e-04
1.2412e+00,8.1276e-03,-6.7673e-01,1.0076e-03,1.3130e-04
1.2450e+00,8.2010e-03,-6.7668e-01,1.0075e-03,1.3127e-04
1.2487e+00,8.2748e-03,-6.7662e-01,1.0074e-03,1.3124e-04
1.2525e+00,8.3491e-03,-6.7656e-01,1.0073e-03,1.3121e-04
1.2562e+00,8.4238e-03,-6.7651e-01,1.0072e-03,1.3118e-04
1.2600e+00,8.4989e-03,-6.7645e-01,1.0071e-03,1.3114e-04
1.2637e+00,8.5745e-03,-6.7640e-01,1.0070e-03,1.3111e-04
1.2675e+00,8.6505e-03,-6.7634e-01,1.0069e-03,1.3108e-04
1.2712e+00,8.7269e-03,-6.7628e-01,1.0068e-03,1.3105e-04
