r,m,nu,rho,P
3.8625e-01,3.3420e-04,-7.0284e-01,1.3834e-03,1.9209e-04
3.9000e-01,3.4402e-04,-7.0282e-01,1.3834e-03,1.9207e-04
3.9375e-01,3.5403e-04,-7.0280e-01,1.3833e-03,1.9205e-04
3.9750e-01,3.6423e-04,-7.0277e-01,1.3832e-03,1.9204e-04
4.0125e-01,3.7463e-04,-7.0275e-01,1.3832e-03,1.9202e-04
4.0500e-01,3.8522e-04,-7.0272e-01,1.3831e-03,1.9200e-04
4.0875e-01,3.9601e-04,-7.0270e-01,1.3831e-03,1.9198e-04
4.1250e-01,4.0700e-04,-7.0267e-01,1.3830e-03,1.9196e-04
4.1625e-01,4.1819e-04,-7.0265e-01,1.3829e-03,1.9194e-04
4.2000e-01,4.2958e-04,-7.0262e-01,1.3829e-03,1.9192e-04
4.2375e-01,4.4118e-04,-7.0259e-01,1.3828e-03,1.9190e-04
4.2750e-01,4.5298e-04,-7.0257e-01,1.3828e-03,1.9187e-04
4.3125e-01,4.6500e-04,-7.0254e-01,1.3827e-03,1.9185e-04
4.3500e-01,4.7722e-04,-7.0251e-01,1.3826e-03,1.9183e-04
4.3875e-01,4.8966e-04,-7.0249e-01,1.3826e-03,1.9181e-04
4.4250e-01,5.0231e-04,-7.0246e-01,1.3825e-03,1.9179e-04
4.4625e-01,5.1517e-04,-7.0243e-01,1.3825e-03,1.9177e-04
4.5000e-01,5.2825e-04,-7.0241e-01,1.3824e-03,1.9175e-04
4.5375e-01,5.4155e-04,-7.0238e-01,1.3823e-03,1.9172e-04
4.5750e-01,5.5508e-04,-7.0235e-01,1.3823e-03,1.9170e-04
4.6125e-01,5.6882e-04,-7.0232e-01,1.3822e-03,1.9168e-04
4.6500e-01,5.8279e-04,-7.0229e-01,1.3821e-03,1.9166e-04
4.6875e-01,5.9699e-04,-7.0226e-01,1.3821e-03,1.9164e-04
4.7250e-01,6.1141e-04,-7.0223e-01,1.3820e-03,1.9161e-04
4.7625e-01,6.2607e-04,-7.0221e-01,1.3819e-03,1.9159e-04
4.8000e-01,6.4096e-04,-7.0218e-01,1.3819e-03,1.9157e-04
4.8375e-01,6.5608e-04,-7.0215e-01,1.3818e-03,1.9154e-04
4.8750e-01,6.7143e-04,-7.0212e-01,1.3817e-03,1.9152e-04
4.9125e-01,6.8702e-04,-7.0209e-01,1.3816e-03,1.9150e-04
4.9500e-01,7.0286e-04,-7.0206e-01,1.3816e-03,1.9147e-04
4.9875e-01,7.1893e-04,-7.0203e-01,1.3815e-03,1.9145e-04
5.0250e-01,7.3525e-04,-7.0199e-01,1.3814e-03,1.9142e-04
5.0625e-01,7.5181e-04,-7.0196e-01,1.3814e-03,1.9140e-04
5.1000e-01,7.6861e-04,-7.0193e-01,1.3813e-03,1.9137e-04
5.1375e-01,7.8567e-04,-7.0190e-01,1.3812e-03,1.9135e-04
5.1750e-01,8.0297e-04,-7.0187e-01,1.3811e-03,1.9132e-04
5.2125e-01,8.2053e-04,-7.0184e-01,1.3811e-03,1.9130e-04
5.2500e-01,8.3834e-04,-7.0180e-01,1.3810e-03,1.9127e-04
5.2875e-01,8.5640e-04,-7.0177e-01,1.3809e-03,1.9125e-04
5.3250e-01,8.7473e-04,-7.0174e-01,1.3808e-03,1.9122e-04
5.3625e-01,8.9331e-04,-7.0171e-01,1.3808e-03,1.9120e-04
5.4000e-01,9.1215e-04,-7.0167e-01,1.3807e-03,1.9117e-04
5.4375e-01,9.3125e-04,-7.0164e-01,1.3806e-03,1.9114e-04
5.4750e-01,9.5062e-04,-7.0161e-01,1.3805e-03,1.9112e-04
5.5125e-01,9.7025e-04,-7.0157e-01,1.3805e-03,1.9109e-04
