r,m,nu,rho,P
9.0000e-01,3.2495e-03,-6.1176e-01,1.0588e-03,1.1814e-04
9.0375e-01,3.2900e-03,-6.1172e-01,1.0587e-03,1.1812e-04
9.0750e-01,3.3310e-03,-6.1168e-01,1.0586e-03,1.1809e-04
9.1125e-01,3.3722e-03,-6.1164e-01,1.0585e-03,1.1807e-04
9.1500e-01,3.4138e-03,-6.1160e-01,1.0583e-03,1.1805e-04
9.1875e-01,3.4557e-03,-6.1156e-01,1.0582e-03,1.1802e-04
9.2250e-01,3.4980e-03,-6.1152e-01,1.0581e-03,1.1800e-04
9.2625e-01,3.5406e-03,-6.1148e-01,1.0580e-03,1.1797e-04
9.3000e-01,3.5835e-03,-6.1144e-01,1.0579e-03,1.1795e-04
9.3375e-01,3.6268e-03,-6.1139e-01,1.0578e-03,1.1792e-04
9.3750e-01,3.6705e-03,-6.1135e-01,1.0577e-03,1.1790e-04
9.4125e-01,3.7144e-03,-6.1131e-01,1.0575e-03,1.1787e-04
9.4500e-01,3.7588e-03,-6.1127e-01,1.0574e-03,1.1785e-04
9.4875e-01,3.8034e-03,-6.1122e-01,1.0573e-03,1.1782e-04
9.5250e-01,3.8485e-03,-6.1118e-01,1.0572e-03,1.1780e-04
9.5625e-01,3.8938e-03,-6.1114e-01,1.0571e-03,1.1777e-04
9.6000e-01,3.9396e-03,-6.1110e-01,1.0570e-03,1.1775e-04
9.6375e-01,3.9856e-03,-6.1105e-01,1.0568e-03,1.1772e-04
9.6750e-01,4.0321e-03,-6.1101e-01,1.0567e-03,1.1770e-04
9.7125e-01,4.0789e-03,-6.1097e-01,1.0566e-03,1.1767e-04
9.7500e-01,4.1260e-03,-6.1092e-01,1.0565e-03,1.1765e-04
9.7875e-01,4.1735e-03,-6.1088e-01,1.0564e-03,1.1762e-04
9.8250e-01,4.2214e-03,-6.1083e-01,1.0562e-03,1.1759e-04
9.8625e-01,4.2696e-03,-6.1079e-01,1.0561e-03,1.1757e-04
9.9000e-01,4.3182e-03,-6.1075e-01,1.0560e-03,1.1754e-04
9.9375e-01,4.3672e-03,-6.1070e-01,1.0559e-03,1.1752e-04
9.9750e-01,4.4165e-03,-6.1066e-01,1.0558e-03,1.1749e-04
1.0013e+00,4.4662e-03,-6.1061e-01,1.0556e-03,1.1746e-04
1.0050e+00,4.5162e-03,-6.1057e-01,1.0555e-03,1.1744e-04
1.0088e+00,4.5666e-03,-6.1052e-01,1.0554e-03,1.1741e-04
1.0125e+00,4.6174e-03,-6.1048e-01,1.0553e-03,1.1738e-04
1.0163e+00,4.6686e-03,-6.1043e-01,1.0551e-03,1.1736e-04
1.0200e+00,4.7201e-03,-6.1039e-01,1.0550e-03,1.1733e-04
1.0238e+00,4.7721e-03,-6.1034e-01,1.0549e-03,1.1730e-04
1.0275e+00,4.8243e-03,-6.1029e-01,1.0548e-03,1.1728e-04
1.0313e+00,4.8770e-03,-6.1025e-01,1.0546e-03,1.1725e-04
1.0350e+00,4.9300e-03,-6.1020e-01,1.0545e-03,1.1722e-04
1.0388e+00,4.9835e-03,-6.1015e-01,1.0544e-03,1.1720e-04
1.0425e+00,5.0373e-03,-6.1011e-01,1.0542e-03,1.1717e-04
1.0463e+00,5.0915e-03,-6.1006e-01,1.0541e-03,1.1714e-04
1.0500e+00,5.1460e-03,-6.1001e-01,1.0540e-03,1.1711e-04
1.0538e+00,5.2010e-03,-6.0997e-01,1.0539e-03,1.1709e-04
1.0575e+00,5.2563e-03,-6.0992e-01,1.0537e-03,1.1706e-04
1.0613e+00,5.3120e-03,-6.0987e-01,1.0536e-03,1.1703e-04
1.0650e+00,5.3681e-03,-6.0982e-01,1.0535e-03,1.1700e-04
1.0688e+00,5.4246e-03,-6.0978e-01,1.0533e-03,1.1698e-04
1.0725e+00,5.4815e-03,-6.0973e-01,1.0532e-03,1.1695e-04
1.0763e+00,5.5388e-03,-6.0968e-01,1.0531e-03,1.1692e-04
1.0800e+00,5.5965e-03,-6.0963e-01,1.0529e-03,1.1689e-04
