r,m,nu,rho,P
6.1125e-01,1.5227e-03,-7.5321e-01,1.5883e-03,2.4277e-04
6.1500e-01,1.5508e-03,-7.5317e-01,1.5882e-03,2.4273e-04
6.1875e-01,1.5793e-03,-7.5312e-01,1.5881e-03,2.4269e-04
6.2250e-01,1.6081e-03,-7.5308e-01,1.5880e-03,2.4265e-04
6.2625e-01,1.6373e-03,-7.5303e-01,1.5879e-03,2.4261e-04
6.3000e-01,1.6668e-03,-7.5298e-01,1.5878e-03,2.4256e-04
6.3375e-01,1.6967e-03,-7.5294e-01,1.5877e-03,2.4252e-04
6.3750e-01,1.7269e-03,-7.5289e-01,1.5876e-03,2.4248e-04
6.4125e-01,1.7575e-03,-7.5285e-01,1.5875e-03,2.4244e-04
6.4500e-01,1.7884e-03,-7.5280e-01,1.5874e-03,2.4239e-04
6.4875e-01,1.8197e-03,-7.5275e-01,1.5873e-03,2.4235e-04
6.5250e-01,1.8514e-03,-7.5270e-01,1.5872e-03,2.4231e-04
6.5625e-01,1.8834e-03,-7.5266e-01,1.5871e-03,2.4226e-04
6.6000e-01,1.9158e-03,-7.5261e-01,1.5869e-03,2.4222e-04
6.6375e-01,1.9486e-03,-7.5256e-01,1.5868e-03,2.4217e-04
6.6750e-01,1.9817e-03,-7.5251e-01,1.5867e-03,2.4213e-04
6.7125e-01,2.0152e-03,-7.5246e-01,1.5866e-03,2.4209e-04
6.7500e-01,2.0491e-03,-7.5241e-01,1.5865e-03,2.4204e-04
6.7875e-01,2.0833e-03,-7.5236e-01,1.5864e-03,2.4199e-04
6.8250e-01,2.1179e-03,-7.5231e-01,1.5863e-03,2.4195e-04
6.8625e-01,2.1530e-03,-7.5226e-01,1.5862e-03,2.4190e-04
6.9000e-01,2.1883e-03,-7.5221e-01,1.5860e-03,2.4186e-04
6.9375e-01,2.2241e-03,-7.5216e-01,1.5859e-03,2.4181e-04
6.9750e-01,2.2603e-03,-7.5211e-01,1.5858e-03,2.4176e-04
7.0125e-01,2.2968e-03,-7.5206e-01,1.5857e-03,2.4172e-04
7.0500e-01,2.3338e-03,-7.5201e-01,1.5856e-03,2.4167e-04
7.0875e-01,2.3711e-03,-7.5196e-01,1.5854e-03,2.4162e-04
7.1250e-01,2.4088e-03,-7.5190e-01,1.5853e-03,2.4158e-04
7.1625e-01,2.4470e-03,-7.5185e-01,1.5852e-03,2.4153e-04
7.2000e-01,2.4855e-03,-7.5180e-01,1.5851e-03,2.4148e-04
7.2375e-01,2.5244e-03,-7.5175e-01,1.5850e-03,2.4143e-04
7.2750e-01,2.5637e-03,-7.5169e-01,1.5848e-03,2.4138e-04
7.3125e-01,2.6035e-03,-7.5164e-01,1.5847e-03,2.4133e-04
7.3500e-01,2.6436e-03,-7.5159e-01,1.5846e-03,2.4129e-04
7.3875e-01,2.6841e-03,-7.5153e-01,1.5845e-03,2.4124e-04
7.4250e-01,2.7251e-03,-7.5148e-01,1.5844e-03,2.4119e-04
7.4625e-01,2.7665e-03,-7.5142e-01,1.5842e-03,2.4114e-04
7.5000e-01,2.8082e-03,-7.5137e-01,1.5841e-03,2.4109e-04
7.5375e-01,2.8504e-03,-7.5131e-01,1.5840e-03,2.4104e-04
7.5750e-01,2.8931e-03,-7.5126e-01,1.5838e-03,2.4099e-04
7.6125e-01,2.9361e-03,-7.5120e-01,1.5837e-03,2.4094e-04
7.6500e-01,2.9796e-03,-7.5115e-01,1.5836e-03,2.4088e-04
7.6875e-01,3.0234e-03,-7.5109e-01,1.5835e-03,2.4083e-04
7.7250e-01,3.0678e-03,-7.5103e-01,1.5833e-03,2.4078e-04
7.7625e-01,3.1125e-03,-7.5098e-01,1.5832e-03,2.4073e-04
7.8000e-01,3.1577e-03,-7.5092e-01,1.5831e-03,2.4068e-04
7.8375e-01,3.2033e-03,-7.5086e-01,1.5829e-03,2.4063e-04
7.8750e-01,3.2493e-03,-7.5081e-01,1.5828e-03,2.4057e-04
7.9125e-01,3.2958e-03,-7.5075e-01,1.5827e-03,2.4052e-04
7.9500e-01,3.3427e-03,-7.5069e-01,1.5825e-03,2.4047e-04
7.9875e-01,3.3901e-03,-7.5063e-01,1.5824e-03,2.4042e-04
8.0250e-01,3.4379e-03,-7.5057e-01,1.5823e-03,2.4036e-04
8.0625e-01,3.4861e-03,-7.5051e-01,1.5821e-03,2.4031e-04
8.1000e-01,3.5348e-03,-7.5045e-01,1.5820e-03,2.4025e-04
8.1375e-01,3.5839e-03,-7.5040e-01,1.5819e-03,2.4020e-04
8.1750e-01,3.6335e-03,-7.5034e-01,1.5817e-03,2.4015e-04
8.2125e-01,3.6835e-03,-7.5028e-01,1.5816e-03,2.4009e-04
8.2500e-01,3.7340e-03,-7.5022e-01,1.5815e-03,2.4004e-04
8.2875e-01,3.7850e-03,-7.5016e-01,1.5813e-03,2.3998e-04
8.3250e-01,3.8364e-03,-7.5009e-01,1.5812e-03,2.3993e-04
8.3625e-01,3.8883e-03,-7.5003e-01,1.5810e-03,2.3987e-04
8.4000e-01,3.9406e-03,-7.4997e-01,1.5809e-03,2.3981e-04
8.4375e-01,3.9934e-03,-7.4991e-01,1.5808e-03,2.3976e-04
8.4750e-01,4.0467e-03,-7.4985e-01,1.5806e-03,2.3970e-04
8.5125e-01,4.1004e-03,-7.4979e-01,1.5805e-03,2.3965e-04
8.5500e-01,4.1546e-03,-7.4972e-01,1.5803e-03,2.3959e-04
8.5875e-01,4.2093e-03,-7.4966e-01,1.5802e-03,2.3953e-04
8.6250e-01,4.2644e-03,-7.4960e-01,1.5800e-03,2.3947e-04
8.6625e-01,4.3201e-03,-7.4954e-01,1.5799e-03,2.3942e-04
8.7000e-01,4.3762e-03,-7.4947e-01,1.5797e-03,2.3936e-04
8.7375e-01,4.4328e-03,-7.4941e-01,1.5796e-03,2.3930e-04
8.7750e-01,4.4898e-03,-7.4934e-01,1.5795e-03,2.3924e-04
8.8125e-01,4.5474e-03,-7.4928e-01,1.5793e-03,2.3918e-04
8.8500e-01,4.6054e-03,-7.4922e-01,1.5792e-03,2.3913e-04
8.8875e-01,4.6640e-03,-7.4915e-01,1.5790e-03,2.3907e-04
8.9250e-01,4.7230e-03,-7.4909e-01,1.5789e-03,2.3901e-04
8.9625e-01,4.7825e-03,-7.4902e-01,1.5787e-03,2.3895e-04
9.0000e-01,4.8425e-03,-7.4895e-01,1.5786e-03,2.3889e-04
9.0375e-01,4.9030e-03,-7.4889e-01,1.5784e-03,2.3883e-04
9.0750e-01,4.9640e-03,-7.4882e-01,1.5783e-03,2.3877e-04
9.1125e-01,5.0255e-03,-7.4876e-01,1.5781e-03,2.3871e-04
9.1500e-01,5.0875e-03,-7.4869e-01,1.5779e-03,2.3865e-04
9.1875e-01,5.1500e-03,-7.4862e-01,1.5778e-03,2.3859e-04
9.2250e-01,5.2130e-03,-7.4855e-01,1.5776e-03,2.3853e-04
9.2625e-01,5.2765e-03,-7.4849e-01,1.5775e-03,2.3846e-04
9.3000e-01,5.3406e-03,-7.4842e-01,1.5773e-03,2.3840e-04
9.3375e-01,5.4051e-03,-7.4835e-01,1.5772e-03,2.3834e-04
9.3750e-01,5.4702e-03,-7.4828e-01,1.5770e-03,2.3828e-04
9.4125e-01,5.5358e-03,-7.4821e-01,1.5769e-03,2.3822e-04
9.4500e-01,5.6018e-03,-7.4814e-01,1.5767e-03,2.3815e-04
9.4875e-01,5.6685e-03,-7.4808e-01,1.5765e-03,2.3809e-04
