r,m,nu,rho,P
5.7375e-01,1.0539e-03,-6.9622e-01,1.3300e-03,1.9081e-04
5.7750e-01,1.0746e-03,-6.9618e-01,1.3299e-03,1.9078e-04
5.8125e-01,1.0957e-03,-6.9615e-01,1.3298e-03,1.9075e-04
5.8500e-01,1.1170e-03,-6.9611e-01,1.3297e-03,1.9073e-04
5.8875e-01,1.1386e-03,-6.9608e-01,1.3297e-03,1.9070e-04
5.9250e-01,1.1604e-03,-6.9604e-01,1.3296e-03,1.9067e-04
5.9625e-01,1.1825e-03,-6.9601e-01,1.3295e-03,1.9065e-04
6.0000e-01,1.2050e-03,-6.9597e-01,1.3295e-03,1.9062e-04
6.0375e-01,1.2277e-03,-6.9593e-01,1.3294e-03,1.9059e-04
6.0750e-01,1.2506e-03,-6.9590e-01,1.3293e-03,1.9056e-04
6.1125e-01,1.2739e-03,-6.9586e-01,1.3292e-03,1.9054e-04
6.1500e-01,1.2974e-03,-6.9582e-01,1.3292e-03,1.9051e-04
6.1875e-01,1.3213e-03,-6.9579e-01,1.3291e-03,1.9048e-04
6.2250e-01,1.3454e-03,-6.9575e-01,1.3290e-03,1.9045e-04
6.2625e-01,1.3698e-03,-6.9571e-01,1.3289e-03,1.9042e-04
6.3000e-01,1.3945e-03,-6.9567e-01,1.3289e-03,1.9039e-04
6.3375e-01,1.4195e-03,-6.9564e-01,1.3288e-03,1.9036e-04
6.3750e-01,1.4448e-03,-6.9560e-01,1.3287e-03,1.9034e-04
6.4125e-01,1.4704e-03,-6.9556e-01,1.3286e-03,1.9031e-04
6.4500e-01,1.4963e-03,-6.9552e-01,1.3286e-03,1.9028e-04
6.4875e-01,1.5225e-03,-6.9548e-01,1.3285e-03,1.9025e-04
6.5250e-01,1.5490e-03,-6.9544e-01,1.3284e-03,1.9022e-04
6.5625e-01,1.5758e-03,-6.9540e-01,1.3283e-03,1.9019e-04
6.6000e-01,1.6029e-03,-6.9536e-01,1.3282e-03,1.9016e-04
6.6375e-01,1.6303e-03,-6.9532e-01,1.3282e-03,1.9013e-04
6.6750e-01,1.6581e-03,-6.9528e-01,1.3281e-03,1.9010e-04
6.7125e-01,1.6861e-03,-6.9524e-01,1.3280e-03,1.9007e-04
6.7500e-01,1.7145e-03,-6.9520e-01,1.3279e-03,1.9004e-04
