r,m,nu,rho,P
5.9625e-01,1.0337e-03,-6.4357e-01,1.1618e-03,1.4629e-04
6.0000e-01,1.0532e-03,-6.4354e-01,1.1617e-03,1.4627e-04
6.0375e-01,1.0731e-03,-6.4351e-01,1.1617e-03,1.4625e-04
6.0750e-01,1.0931e-03,-6.4348e-01,1.1616e-03,1.4623e-04
6.1125e-01,1.1135e-03,-6.4345e-01,1.1615e-03,1.4621e-04
6.1500e-01,1.1341e-03,-6.4342e-01,1.1614e-03,1.4619e-04
6.1875e-01,1.1549e-03,-6.4339e-01,1.1614e-03,1.4617e-04
6.2250e-01,1.1760e-03,-6.4336e-01,1.1613e-03,1.4615e-04
6.2625e-01,1.1973e-03,-6.4332e-01,1.1612e-03,1.4613e-04
6.3000e-01,1.2189e-03,-6.4329e-01,1.1611e-03,1.4611e-04
6.3375e-01,1.2407e-03,-6.4326e-01,1.1611e-03,1.4609e-04
6.3750e-01,1.2628e-03,-6.4323e-01,1.1610e-03,1.4606e-04
6.4125e-01,1.2852e-03,-6.4320e-01,1.1609e-03,1.4604e-04
6.4500e-01,1.3078e-03,-6.4316e-01,1.1608e-03,1.4602e-04
6.4875e-01,1.3307e-03,-6.4313e-01,1.1607e-03,1.4600e-04
6.5250e-01,1.3539e-03,-6.4310e-01,1.1607e-03,1.4598e-04
6.5625e-01,1.3773e-03,-6.4307e-01,1.1606e-03,1.4596e-04
6.6000e-01,1.4010e-03,-6.4303e-01,1.1605e-03,1.4594e-04
6.6375e-01,1.4249e-03,-6.4300e-01,1.1604e-03,1.4591e-04
6.6750e-01,1.4492e-03,-6.4297e-01,1.1603e-03,1.4589e-04
6.7125e-01,1.4737e-03,-6.4293e-01,1.1603e-03,1.4587e-04
6.7500e-01,1.4984e-03,-6.4290e-01,1.1602e-03,1.4585e-04
6.7875e-01,1.5235e-03,-6.4286e-01,1.1601e-03,1.4583e-04
6.8250e-01,1.5488e-03,-6.4283e-01,1.1600e-03,1.4580e-04
6.8625e-01,1.5744e-03,-6.4279e-01,1.1599e-03,1.4578e-04
6.9000e-01,1.6003e-03,-6.4276e-01,1.1598e-03,1.4576e-04
6.9375e-01,1.6264e-03,-6.4272e-01,1.1598e-03,1.4573e-04
6.9750e-01,1.6529e-03,-6.4269e-01,1.1597e-03,1.4571e-04
7.0125e-01,1.6796e-03,-6.4265e-01,1.1596e-03,1.4569e-04
7.0500e-01,1.7066e-03,-6.4262e-01,1.1595e-03,1.4567e-04
7.0875e-01,1.7339e-03,-6.4258e-01,1.1594e-03,1.4564e-04
7.1250e-01,1.7615e-03,-6.4255e-01,1.1593e-03,1.4562e-04
7.1625e-01,1.7894e-03,-6.4251e-01,1.1592e-03,1.4560e-04
7.2000e-01,1.8176e-03,-6.4247e-01,1.1591e-03,1.4557e-04
7.2375e-01,1.8460e-03,-6.4244e-01,1.1591e-03,1.4555e-04
7.2750e-01,1.8748e-03,-6.4240e-01,1.1590e-03,1.4552e-04
7.3125e-01,1.9038e-03,-6.4236e-01,1.1589e-03,1.4550e-04
7.3500e-01,1.9332e-03,-6.4233e-01,1.1588e-03,1.4548e-04
7.3875e-01,1.9628e-03,-6.4229e-01,1.1587e-03,1.4545e-04
7.4250e-01,1.9928e-03,-6.4225e-01,1.1586e-03,1.4543e-04
7.4625e-01,2.0230e-03,-6.4222e-01,1.1585e-03,1.4540e-04
7.5000e-01,2.0536e-03,-6.4218e-01,1.1584e-03,1.4538e-04
7.5375e-01,2.0845e-03,-6.4214e-01,1.1583e-03,1.4535e-04
7.5750e-01,2.1156e-03,-6.4210e-01,1.1582e-03,1.4533e-04
7.6125e-01,2.1471e-03,-6.4206e-01,1.1581e-03,1.4530e-04
7.6500e-01,2.1789e-03,-6.4202e-01,1.1581e-03,1.4528e-04
7.6875e-01,2.2110e-03,-6.4199e-01,1.1580e-03,1.4525e-04
7.7250e-01,2.2434e-03,-6.4195e-01,1.1579e-03,1.4523e-04
7.7625e-01,2.2761e-03,-6.4191e-01,1.1578e-03,1.4520e-04
7.8000e-01,2.3091e-03,-6.4187e-01,1.1577e-03,1.4518e-04
7.8375e-01,2.3425e-03,-6.4183e-01,1.1576e-03,1.4515e-04
7.8750e-01,2.3761e-03,-6.4179e-01,1.1575e-03,1.4513e-04
7.9125e-01,2.4101e-03,-6.4175e-01,1.1574e-03,1.4510e-04
7.9500e-01,2.4444e-03,-6.4171e-01,1.1573e-03,1.4507e-04
7.9875e-01,2.4791e-03,-6.4167e-01,1.1572e-03,1.4505e-04
8.0250e-01,2.5140e-03,-6.4163e-01,1.1571e-03,1.4502e-04
8.0625e-01,2.5493e-03,-6.4159e-01,1.1570e-03,1.4499e-04
8.1000e-01,2.5849e-03,-6.4155e-01,1.1569e-03,1.4497e-04
8.1375e-01,2.6208e-03,-6.4151e-01,1.1568e-03,1.4494e-04
8.1750e-01,2.6571e-03,-6.4147e-01,1.1567e-03,1.4491e-04
8.2125e-01,2.6937e-03,-6.4142e-01,1.1566e-03,1.4489e-04
8.2500e-01,2.7306e-03,-6.4138e-01,1.1565e-03,1.4486e-04
8.2875e-01,2.7679e-03,-6.4134e-01,1.1564e-03,1.4483e-04
8.3250e-01,2.8055e-03,-6.4130e-01,1.1563e-03,1.4481e-04
8.3625e-01,2.8434e-03,-6.4126e-01,1.1562e-03,1.4478e-04
8.4000e-01,2.8817e-03,-6.4121e-01,1.1561e-03,1.4475e-04
8.4375e-01,2.9203e-03,-6.4117e-01,1.1560e-03,1.4472e-04
8.4750e-01,2.9592e-03,-6.4113e-01,1.1559e-03,1.4470e-04
8.5125e-01,2.9985e-03,-6.4109e-01,1.1558e-03,1.4467e-04
8.5500e-01,3.0382e-03,-6.4104e-01,1.1557e-03,1.4464e-04
8.5875e-01,3.0782e-03,-6.4100e-01,1.1556e-03,1.4461e-04
8.6250e-01,3.1185e-03,-6.4096e-01,1.1555e-03,1.4458e-04
8.6625e-01,3.1592e-03,-6.4091e-01,1.1554e-03,1.4456e-04
8.7000e-01,3.2002e-03,-6.4087e-01,1.1553e-03,1.4453e-04
8.7375e-01,3.2416e-03,-6.4083e-01,1.1551e-03,1.4450e-04
8.7750e-01,3.2833e-03,-6.4078e-01,1.1550e-03,1.4447e-04
8.8125e-01,3.3254e-03,-6.4074e-01,1.1549e-03,1.4444e-04
8.8500e-01,3.3679e-03,-6.4069e-01,1.1548e-03,1.4441e-04
8.8875e-01,3.4107e-03,-6.4065e-01,1.1547e-03,1.4438e-04
8.9250e-01,3.4538e-03,-6.4060e-01,1.1546e-03,1.4435e-04
8.9625e-01,3.4973e-03,-6.4056e-01,1.1545e-03,1.4432e-04
9.0000e-01,3.5412e-03,-6.4051e-01,1.1544e-03,1.4429e-04
9.0375e-01,3.5855e-03,-6.4047e-01,1.1543e-03,1.4427e-04
9.0750e-01,3.6301e-03,-6.4042e-01,1.1542e-03,1.4424e-04
9.1125e-01,3.6750e-03,-6.4038e-01,1.1541e-03,1.4421e-04
9.1500e-01,3.7204e-03,-6.4033e-01,1.1539e-03,1.4418e-04
9.1875e-01,3.7661e-03,-6.4028e-01,1.1538e-03,1.4415e-04
9.2250e-01,3.8122e-03,-6.4024e-01,1.1537e-03,1.4412e-04
9.2625e-01,3.8586e-03,-6.4019e-01,1.1536e-03,1.4409e-04
9.3000e-01,3.9055e-03,-6.4014e-01,1.1535e-03,1.4406e-04
9.3375e-01,3.9527e-03,-6.4010e-01,1.1534e-03,1.4402e-04
9.3750e-01,4.0002e-03,-6.4005e-01,1.1533e-03,1.4399e-04
9.4125e-01,4.0482e-03,-6.4000e-01,1.1532e-03,1.4396e-04
9.4500e-01,4.0965e-03,-6.3995e-01,1.1530e-03,1.4393e-04
9.4875e-01,4.1452e-03,-6.3991e-01,1.1529e-03,1.4390e-04
9.5250e-01,4.1943e-03,-6.3986e-01,1.1528e-03,1.4387e-04
9.5625e-01,4.2438e-03,-6.3981e-01,1.1527e-03,1.4384e-04
9.6000e-01,4.2937e-03,-6.3976e-01,1.1526e-03,1.4381e-04
9.6375e-01,4.3439e-03,-6.3971e-01,1.1525e-03,1.4378e-04
9.6750e-01,4.3946e-03,-6.3967e-01,1.1523e-03,1.4375e-04
9.7125e-01,4.4456e-03,-6.3962e-01,1.1522e-03,1.4371e-04
9.7500e-01,4.4970e-03,-6.3957e-01,1.1521e-03,1.4368e-04
9.7875e-01,4.5488e-03,-6.3952e-01,1.1520e-03,1.4365e-04
9.8250e-01,4.6010e-03,-6.3947e-01,1.1519e-03,1.4362e-04
9.8625e-01,4.6536e-03,-6.3942e-01,1.1517e-03,1.4359e-04
9.9000e-01,4.7066e-03,-6.3937e-01,1.1516e-03,1.4355e-04
9.9375e-01,4.7600e-03,-6.3932e-01,1.1515e-03,1.4352e-04
9.9750e-01,4.8138e-03,-6.3927e-01,1.1514e-03,1.4349e-04
1.0013e+00,4.8680e-03,-6.3922e-01,1.1513e-03,1.4346e-04
1.0050e+00,4.9225e-03,-6.3917e-01,1.1511e-03,1.4342e-04
1.0088e+00,4.9775e-03,-6.3912e-01,1.1510e-03,1.4339e-04
1.0125e+00,5.0329e-03,-6.3907e-01,1.1509e-03,1.4336e-04
1.0163e+00,5.0887e-03,-6.3902e-01,1.1508e-03,1.4332e-04
1.0200e+00,5.1449e-03,-6.3896e-01,1.1506e-03,1.4329e-04
1.0238e+00,5.2016e-03,-6.3891e-01,1.1505e-03,1.4326e-04
1.0275e+00,5.2586e-03,-6.3886e-01,1.1504e-03,1.4322e-04
1.0313e+00,5.3160e-03,-6.3881e-01,1.1503e-03,1.4319e-04
1.0350e+00,5.3739e-03,-6.3876e-01,1.1501e-03,1.4316e-04
1.0388e+00,5.4321e-03,-6.3871e-01,1.1500e-03,1.4312e-04
1.0425e+00,5.4908e-03,-6.3865e-01,1.1499e-03,1.4309e-04
1.0463e+00,5.5499e-03,-6.3860e-01,1.1498e-03,1.4306e-04
1.0500e+00,5.6094e-03,-6.3855e-01,1.1496e-03,1.4302e-04
1.0538e+00,5.6694e-03,-6.3849e-01,1.1495e-03,1.4299e-04
1.0575e+00,5.7297e-03,-6.3844e-01,1.1494e-03,1.4295e-04
1.0613e+00,5.7905e-03,-6.3839e-01,1.1492e-03,1.4292e-04
1.0650e+00,5.8517e-03,-6.3833e-01,1.1491e-03,1.4288e-04
1.0688e+00,5.9134e-03,-6.3828e-01,1.1490e-03,1.4285e-04
1.0725e+00,5.9754e-03,-6.3823e-01,1.1488e-03,1.4281e-04
1.0763e+00,6.0379e-03,-6.3817e-01,1.1487e-03,1.4278e-04
1.0800e+00,6.1008e-03,-6.3812e-01,1.1486e-03,1.4274e-04
1.0838e+00,6.1642e-03,-6.3806e-01,1.1485e-03,1.4271e-04
1.0875e+00,6.2280e-03,-6.3801e-01,1.1483e-03,1.4267e-04
1.0913e+00,6.2922e-03,-6.3795e-01,1.1482e-03,1.4264e-04
1.0950e+00,6.3568e-03,-6.3790e-01,1.1481e-03,1.4260e-04
1.0988e+00,6.4219e-03,-6.3784e-01,1.1479e-03,1.4257e-04
1.1025e+00,6.4874e-03,-6.3779e-01,1.1478e-03,1.4253e-04
1.1063e+00,6.5534e-03,-6.3773e-01,1.1477e-03,1.4250e-04
1.1100e+00,6.6198e-03,-6.3768e-01,1.1475e-03,1.4246e-04
1.1138e+00,6.6866e-03,-6.3762e-01,1.1474e-03,1.4242e-04
1.1175e+00,6.7539e-03,-6.3757e-01,1.1472e-03,1.4239e-04
1.1213e+00,6.8217e-03,-6.3751e-01,1.1471e-03,1.4235e-04
1.1250e+00,6.8899e-03,-6.3745e-01,1.1470e-03,1.4231e-04
1.1287e+00,6.9585e-03,-6.3740e-01,1.1468e-03,1.4228e-04
1.1325e+00,7.0276e-03,-6.3734e-01,1.1467e-03,1.4224e-04
1.1362e+00,7.0971e-03,-6.3728e-01,1.1466e-03,1.4220e-04
1.1400e+00,7.1671e-03,-6.3722e-01,1.1464e-03,1.4217e-04
1.1437e+00,7.2375e-03,-6.3717e-01,1.1463e-03,1.4213e-04
1.1475e+00,7.3084e-03,-6.3711e-01,1.1461e-03,1.4209e-04
1.1512e+00,7.3798e-03,-6.3705e-01,1.1460e-03,1.4206e-04
1.1550e+00,7.4516e-03,-6.3699e-01,1.1459e-03,1.4202e-04
1.1587e+00,7.5238e-03,-6.3694e-01,1.1457e-03,1.4198e-04
1.1625e+00,7.5966e-03,-6.3688e-01,1.1456e-03,1.4194e-04
1.1662e+00,7.6697e-03,-6.3682e-01,1.1454e-03,1.4191e-04
1.1700e+00,7.7434e-03,-6.3676e-01,1.1453e-03,1.4187e-04
1.1737e+00,7.8175e-03,-6.3670e-01,1.1452e-03,1.4183e-04
1.1775e+00,7.8921e-03,-6.3664e-01,1.1450e-03,1.4179e-04
1.1812e+00,7.9671e-03,-6.3658e-01,1.1449e-03,1.4175e-04
1.1850e+00,8.0426e-03,-6.3652e-01,1.1447e-03,1.4172e-04
1.1887e+00,8.1186e-03,-6.3646e-01,1.1446e-03,1.4168e-04
1.1925e+00,8.1951e-03,-6.3640e-01,1.1444e-03,1.4164e-04
1.1962e+00,8.2720e-03,-6.3634e-01,1.1443e-03,1.4160e-04
1.2000e+00,8.3494e-03,-6.3628e-01,1.1441e-03,1.4156e-04
1.2037e+00,8.4273e-03,-6.3622e-01,1.1440e-03,1.4152e-04
1.2075e+00,8.5056e-03,-6.3616e-01,1.1438e-03,1.4148e-04
1.2112e+00,8.5845e-03,-6.3610e-01,1.1437e-03,1.4145e-04
1.2150e+00,8.6638e-03,-6.3604e-01,1.1436e-03,1.4141e-04
1.2187e+00,8.7436e-03,-6.3598e-01,1.1434e-03,1.4137e-04
1.2225e+00,8.8239e-03,-6.3592e-01,1.1433e-03,1.4133e-04
1.2262e+00,8.9046e-03,-6.3586e-01,1.1431e-03,1.4129e-04
1.2300e+00,8.9859e-03,-6.3579e-01,1.1430e-03,1.4125e-04
1.2337e+00,9.0676e-03,-6.3573e-01,1.1428e-03,1.4121e-04
1.2375e+00,9.1498e-03,-6.3567e-01,1.1427e-03,1.4117e-04
1.2412e+00,9.2325e-03,-6.3561e-01,1.1425e-03,1.4113e-04
1.2450e+00,9.3157e-03,-6.3555e-01,1.1424e-03,1.4109e-04
1.2487e+00,9.3994e-03,-6.3548e-01,1.1422e-03,1.4105e-04
1.2525e+00,9.4836e-03,-6.3542e-01,1.1421e-03,1.4101e-04
1.2562e+00,9.5682e-03,-6.3536e-01,1.1419e-03,1.4097e-04
1.2600e+00,9.6534e-03,-6.3529e-01,1.1417e-03,1.4093e-04
1.2637e+00,9.7391e-03,-6.3523e-01,1.1416e-03,1.4089e-04
1.2675e+00,9.8252e-03,-6.3517e-01,1.1414e-03,1.4085e-04
1.2712e+00,9.9119e-03,-6.3510e-01,1.1413e-03,1.4080e-04
