r,m,nu,rho,P
6.6375e-01,2.3838e-03,-8.4739e-01,1.9421e-03,3.6524e-04
6.6750e-01,2.4244e-03,-8.4733e-01,1.9420e-03,3.6517e-04
6.7125e-01,2.4654e-03,-8.4726e-01,1.9418e-03,3.6509e-04
6.7500e-01,2.5068e-03,-8.4720e-01,1.9417e-03,3.6502e-04
6.7875e-01,2.5487e-03,-8.4713e-01,1.9416e-03,3.6494e-04
6.8250e-01,2.5911e-03,-8.4707e-01,1.9415e-03,3.6487e-04
6.8625e-01,2.6340e-03,-8.4700e-01,1.9414e-03,3.6479e-04
6.9000e-01,2.6773e-03,-8.4693e-01,1.9413e-03,3.6472e-04
6.9375e-01,2.7211e-03,-8.4687e-01,1.9411e-03,3.6464e-04
6.9750e-01,2.7654e-03,-8.4680e-01,1.9410e-03,3.6456e-04
7.0125e-01,2.8101e-03,-8.4673e-01,1.9409e-03,3.6448e-04
7.0500e-01,2.8553e-03,-8.4666e-01,1.9408e-03,3.6441e-04
7.0875e-01,2.9010e-03,-8.4660e-01,1.9407e-03,3.6433e-04
7.1250e-01,2.9472e-03,-8.4653e-01,1.9405e-03,3.6425e-04
7.1625e-01,2.9939e-03,-8.4646e-01,1.9404e-03,3.6417e-04
7.2000e-01,3.0410e-03,-8.4639e-01,1.9403e-03,3.6409e-04
7.2375e-01,3.0887e-03,-8.4632e-01,1.9402e-03,3.6401e-04
7.2750e-01,3.1368e-03,-8.4625e-01,1.9400e-03,3.6393e-04
7.3125e-01,3.1854e-03,-8.4618e-01,1.9399e-03,3.6385e-04
7.3500e-01,3.2346e-03,-8.4611e-01,1.9398e-03,3.6377e-04
7.3875e-01,3.2842e-03,-8.4604e-01,1.9397e-03,3.6369e-04
7.4250e-01,3.3343e-03,-8.4597e-01,1.9395e-03,3.6360e-04
7.4625e-01,3.3850e-03,-8.4590e-01,1.9394e-03,3.6352e-04
7.5000e-01,3.4361e-03,-8.4582e-01,1.9393e-03,3.6344e-04
7.5375e-01,3.4878e-03,-8.4575e-01,1.9391e-03,3.6336e-04
7.5750e-01,3.5399e-03,-8.4568e-01,1.9390e-03,3.6327e-04
7.6125e-01,3.5926e-03,-8.4561e-01,1.9389e-03,3.6319e-04
7.6500e-01,3.6458e-03,-8.4553e-01,1.9387e-03,3.6310e-04
7.6875e-01,3.6996e-03,-8.4546e-01,1.9386e-03,3.6302e-04
7.7250e-01,3.7538e-03,-8.4539e-01,1.9385e-03,3.6293e-04
7.7625e-01,3.8086e-03,-8.4531e-01,1.9383e-03,3.6285e-04
7.8000e-01,3.8639e-03,-8.4524e-01,1.9382e-03,3.6276e-04
7.8375e-01,3.9197e-03,-8.4516e-01,1.9381e-03,3.6267e-04
7.8750e-01,3.9761e-03,-8.4509e-01,1.9379e-03,3.6259e-04
7.9125e-01,4.0330e-03,-8.4501e-01,1.9378e-03,3.6250e-04
7.9500e-01,4.0904e-03,-8.4493e-01,1.9377e-03,3.6241e-04
7.9875e-01,4.1484e-03,-8.4486e-01,1.9375e-03,3.6232e-04
8.0250e-01,4.2070e-03,-8.4478e-01,1.9374e-03,3.6224e-04
8.0625e-01,4.2660e-03,-8.4470e-01,1.9373e-03,3.6215e-04
8.1000e-01,4.3256e-03,-8.4462e-01,1.9371e-03,3.6206e-04
8.1375e-01,4.3858e-03,-8.4455e-01,1.9370e-03,3.6197e-04
8.1750e-01,4.4465e-03,-8.4447e-01,1.9368e-03,3.6188e-04
8.2125e-01,4.5078e-03,-8.4439e-01,1.9367e-03,3.6179e-04
8.2500e-01,4.5696e-03,-8.4431e-01,1.9365e-03,3.6170e-04
8.2875e-01,4.6320e-03,-8.4423e-01,1.9364e-03,3.6160e-04
8.3250e-01,4.6950e-03,-8.4415e-01,1.9363e-03,3.6151e-04
8.3625e-01,4.7585e-03,-8.4407e-01,1.9361e-03,3.6142e-04
8.4000e-01,4.8226e-03,-8.4399e-01,1.9360e-03,3.6133e-04
8.4375e-01,4.8872e-03,-8.4391e-01,1.9358e-03,3.6124e-04
8.4750e-01,4.9525e-03,-8.4383e-01,1.9357e-03,3.6114e-04
8.5125e-01,5.0183e-03,-8.4375e-01,1.9355e-03,3.6105e-04
8.5500e-01,5.0847e-03,-8.4366e-01,1.9354e-03,3.6095e-04
8.5875e-01,5.1516e-03,-8.4358e-01,1.9352e-03,3.6086e-04
8.6250e-01,5.2192e-03,-8.4350e-01,1.9351e-03,3.6076e-04
8.6625e-01,5.2873e-03,-8.4341e-01,1.9349e-03,3.6067e-04
8.7000e-01,5.3560e-03,-8.4333e-01,1.9348e-03,3.6057e-04
8.7375e-01,5.4253e-03,-8.4325e-01,1.9346e-03,3.6048e-04
8.7750e-01,5.4952e-03,-8.4316e-01,1.9345e-03,3.6038e-04
8.8125e-01,5.5657e-03,-8.4308e-01,1.9343e-03,3.6028e-04
8.8500e-01,5.6368e-03,-8.4299e-01,1.9342e-03,3.6019e-04
8.8875e-01,5.7085e-03,-8.4291e-01,1.9340e-03,3.6009e-04
8.9250e-01,5.7808e-03,-8.4282e-01,1.9339e-03,3.5999e-04
8.9625e-01,5.8537e-03,-8.4274e-01,1.9337e-03,3.5989e-04
9.0000e-01,5.9272e-03,-8.4265e-01,1.9336e-03,3.5979e-04
9.0375e-01,6.0013e-03,-8.4256e-01,1.9334e-03,3.5969e-04
9.0750e-01,6.0760e-03,-8.4248e-01,1.9333e-03,3.5959e-04
9.1125e-01,6.1513e-03,-8.4239e-01,1.9331e-03,3.5949e-04
9.1500e-01,6.2273e-03,-8.4230e-01,1.9329e-03,3.5939e-04
9.1875e-01,6.3039e-03,-8.4221e-01,1.9328e-03,3.5929e-04
9.2250e-01,6.3811e-03,-8.4212e-01,1.9326e-03,3.5919e-04
9.2625e-01,6.4589e-03,-8.4204e-01,1.9325e-03,3.5909e-04
9.3000e-01,6.5373e-03,-8.4195e-01,1.9323e-03,3.5899e-04
9.3375e-01,6.6164e-03,-8.4186e-01,1.9321e-03,3.5888e-04
9.3750e-01,6.6961e-03,-8.4177e-01,1.9320e-03,3.5878e-04
9.4125e-01,6.7764e-03,-8.4168e-01,1.9318e-03,3.5868e-04
9.4500e-01,6.8574e-03,-8.4159e-01,1.9317e-03,3.5857e-04
9.4875e-01,6.9390e-03,-8.4150e-01,1.9315e-03,3.5847e-04
9.5250e-01,7.0212e-03,-8.4140e-01,1.9313e-03,3.5836e-04
9.5625e-01,7.1041e-03,-8.4131e-01,1.9312e-03,3.5826e-04
9.6000e-01,7.1877e-03,-8.4122e-01,1.9310e-03,3.5815e-04
9.6375e-01,7.2719e-03,-8.4113e-01,1.9308e-03,3.5805e-04
9.6750e-01,7.3567e-03,-8.4103e-01,1.9307e-03,3.5794e-04
9.7125e-01,7.4422e-03,-8.4094e-01,1.9305e-03,3.5783e-04
9.7500e-01,7.5283e-03,-8.4085e-01,1.9303e-03,3.5773e-04
9.7875e-01,7.6151e-03,-8.4075e-01,1.9302e-03,3.5762e-04
9.8250e-01,7.7026e-03,-8.4066e-01,1.9300e-03,3.5751e-04
9.8625e-01,7.7907e-03,-8.4057e-01,1.9298e-03,3.5740e-04
9.9000e-01,7.8795e-03,-8.4047e-01,1.9296e-03,3.5730e-04
9.9375e-01,7.9690e-03,-8.4038e-01,1.9295e-03,3.5719e-04
9.9750e-01,8.0591e-03,-8.4028e-01,1.9293e-03,3.5708e-04
1.0013e+00,8.1499e-03,-8.4018e-01,1.9291e-03,3.5697e-04
1.0050e+00,8.2414e-03,-8.4009e-01,1.9290e-03,3.5686e-04
