r,m,nu,rho,P
9.1125e-01,4.3955e-03,-7.0651e-01,1.3812e-03,1.9932e-04
9.1500e-01,4.4498e-03,-7.0646e-01,1.3811e-03,1.9927e-04
9.1875e-01,4.5045e-03,-7.0640e-01,1.3810e-03,1.9923e-04
9.2250e-01,4.5597e-03,-7.0634e-01,1.3809e-03,1.9918e-04
9.2625e-01,4.6153e-03,-7.0628e-01,1.3807e-03,1.9914e-04
9.3000e-01,4.6713e-03,-7.0622e-01,1.3806e-03,1.9909e-04
9.3375e-01,4.7278e-03,-7.0617e-01,1.3805e-03,1.9904e-04
9.3750e-01,4.7847e-03,-7.0611e-01,1.3804e-03,1.9900e-04
9.4125e-01,4.8421e-03,-7.0605e-01,1.3803e-03,1.9895e-04
9.4500e-01,4.9000e-03,-7.0599e-01,1.3802e-03,1.9890e-04
9.4875e-01,4.9583e-03,-7.0593e-01,1.3800e-03,1.9886e-04
9.5250e-01,5.0171e-03,-7.0587e-01,1.3799e-03,1.9881e-04
9.5625e-01,5.0763e-03,-7.0581e-01,1.3798e-03,1.9876e-04
9.6000e-01,5.1360e-03,-7.0575e-01,1.3797e-03,1.9871e-04
9.6375e-01,5.1961e-03,-7.0569e-01,1.3796e-03,1.9867e-04
9.6750e-01,5.2568e-03,-7.0563e-01,1.3794e-03,1.9862e-04
9.7125e-01,5.3178e-03,-7.0557e-01,1.3793e-03,1.9857e-04
9.7500e-01,5.3794e-03,-7.0550e-01,1.3792e-03,1.9852e-04
9.7875e-01,5.4414e-03,-7.0544e-01,1.3791e-03,1.9847e-04
9.8250e-01,5.5039e-03,-7.0538e-01,1.3789e-03,1.9843e-04
9.8625e-01,5.5669e-03,-7.0532e-01,1.3788e-03,1.9838e-04
9.9000e-01,5.6303e-03,-7.0526e-01,1.3787e-03,1.9833e-04
9.9375e-01,5.6942e-03,-7.0520e-01,1.3786e-03,1.9828e-04
9.9750e-01,5.7586e-03,-7.0513e-01,1.3784e-03,1.9823e-04
1.0013e+00,5.8235e-03,-7.0507e-01,1.3783e-03,1.9818e-04
1.0050e+00,5.8888e-03,-7.0501e-01,1.3782e-03,1.9813e-04
1.0088e+00,5.9547e-03,-7.0494e-01,1.3781e-03,1.9808e-04
1.0125e+00,6.0210e-03,-7.0488e-01,1.3779e-03,1.9803e-04
1.0163e+00,6.0878e-03,-7.0482e-01,1.3778e-03,1.9798e-04
1.0200e+00,6.1551e-03,-7.0475e-01,1.3777e-03,1.9793e-04
1.0238e+00,6.2229e-03,-7.0469e-01,1.3775e-03,1.9788e-04
1.0275e+00,6.2912e-03,-7.0462e-01,1.3774e-03,1.9783e-04
1.0313e+00,6.3600e-03,-7.0456e-01,1.3773e-03,1.9778e-04
1.0350e+00,6.4292e-03,-7.0449e-01,1.3772e-03,1.9773e-04
1.0388e+00,6.4990e-03,-7.0443e-01,1.3770e-03,1.9767e-04
1.0425e+00,6.5693e-03,-7.0436e-01,1.3769e-03,1.9762e-04
1.0463e+00,6.6400e-03,-7.0430e-01,1.3768e-03,1.9757e-04
1.0500e+00,6.7113e-03,-7.0423e-01,1.3766e-03,1.9752e-04
1.0538e+00,6.7831e-03,-7.0416e-01,1.3765e-03,1.9747e-04
1.0575e+00,6.8553e-03,-7.0410e-01,1.3764e-03,1.9741e-04
1.0613e+00,6.9281e-03,-7.0403e-01,1.3762e-03,1.9736e-04
1.0650e+00,7.0014e-03,-7.0396e-01,1.3761e-03,1.9731e-04
1.0688e+00,7.0752e-03,-7.0390e-01,1.3760e-03,1.9726e-04
1.0725e+00,7.1496e-03,-7.0383e-01,1.3758e-03,1.9720e-04
1.0763e+00,7.2244e-03,-7.0376e-01,1.3757e-03,1.9715e-04
1.0800e+00,7.2997e-03,-7.0370e-01,1.3756e-03,1.9710e-04
1.0838e+00,7.3756e-03,-7.0363e-01,1.3754e-03,1.9704e-04
1.0875e+00,7.4520e-03,-7.0356e-01,1.3753e-03,1.9699e-04
1.0913e+00,7.5289e-03,-7.0349e-01,1.3751e-03,1.9694e-04
1.0950e+00,7.6063e-03,-7.0342e-01,1.3750e-03,1.9688e-04
1.0988e+00,7.6843e-03,-7.0335e-01,1.3749e-03,1.9683e-04
1.1025e+00,7.7628e-03,-7.0328e-01,1.3747e-03,1.9677e-04
1.1063e+00,7.8418e-03,-7.0321e-01,1.3746e-03,1.9672e-04
1.1100e+00,7.9213e-03,-7.0314e-01,1.3745e-03,1.9666e-04
1.1138e+00,8.0014e-03,-7.0307e-01,1.3743e-03,1.9661e-04
1.1175e+00,8.0820e-03,-7.0300e-01,1.3742e-03,1.9655e-04
1.1213e+00,8.1631e-03,-7.0293e-01,1.3740e-03,1.9650e-04
