r,m,nu,rho,P
4.3875e-01,3.5989e-04,-6.0718e-01,1.0161e-03,1.1623e-04
4.4250e-01,3.6919e-04,-6.0716e-01,1.0161e-03,1.1622e-04
4.4625e-01,3.7864e-04,-6.0714e-01,1.0160e-03,1.1621e-04
4.5000e-01,3.8826e-04,-6.0712e-01,1.0160e-03,1.1620e-04
4.5375e-01,3.9803e-04,-6.0710e-01,1.0159e-03,1.1618e-04
4.5750e-01,4.0797e-04,-6.0708e-01,1.0159e-03,1.1617e-04
4.6125e-01,4.1807e-04,-6.0706e-01,1.0158e-03,1.1616e-04
4.6500e-01,4.2834e-04,-6.0704e-01,1.0158e-03,1.1615e-04
4.6875e-01,4.3877e-04,-6.0702e-01,1.0157e-03,1.1614e-04
4.7250e-01,4.4937e-04,-6.0700e-01,1.0157e-03,1.1613e-04
4.7625e-01,4.6014e-04,-6.0698e-01,1.0156e-03,1.1612e-04
4.8000e-01,4.7108e-04,-6.0696e-01,1.0156e-03,1.1611e-04
4.8375e-01,4.8220e-04,-6.0694e-01,1.0155e-03,1.1609e-04
4.8750e-01,4.9348e-04,-6.0692e-01,1.0155e-03,1.1608e-04
4.9125e-01,5.0494e-04,-6.0690e-01,1.0154e-03,1.1607e-04
4.9500e-01,5.1658e-04,-6.0688e-01,1.0154e-03,1.1606e-04
4.9875e-01,5.2839e-04,-6.0686e-01,1.0153e-03,1.1605e-04
5.0250e-01,5.4038e-04,-6.0684e-01,1.0152e-03,1.1603e-04
5.0625e-01,5.5255e-04,-6.0681e-01,1.0152e-03,1.1602e-04
5.1000e-01,5.6490e-04,-6.0679e-01,1.0151e-03,1.1601e-04
5.1375e-01,5.7744e-04,-6.0677e-01,1.0151e-03,1.1600e-04
5.1750e-01,5.9016e-04,-6.0675e-01,1.0150e-03,1.1598e-04
5.2125e-01,6.0306e-04,-6.0673e-01,1.0150e-03,1.1597e-04
5.2500e-01,6.1615e-04,-6.0670e-01,1.0149e-03,1.1596e-04
5.2875e-01,6.2942e-04,-6.0668e-01,1.0149e-03,1.1595e-04
5.3250e-01,6.4289e-04,-6.0666e-01,1.0148e-03,1.1593e-04
5.3625e-01,6.5654e-04,-6.0663e-01,1.0147e-03,1.1592e-04
5.4000e-01,6.7039e-04,-6.0661e-01,1.0147e-03,1.1591e-04
5.4375e-01,6.8443e-04,-6.0659e-01,1.0146e-03,1.1589e-04
5.4750e-01,6.9866e-04,-6.0656e-01,1.0146e-03,1.1588e-04
5.5125e-01,7.1309e-04,-6.0654e-01,1.0145e-03,1.1587e-04
5.5500e-01,7.2772e-04,-6.0652e-01,1.0144e-03,1.1585e-04
5.5875e-01,7.4254e-04,-6.0649e-01,1.0144e-03,1.1584e-04
