r,m,nu,rho,P
1.0425e+00,7.0386e-03,-7.2168e-01,1.4743e-03,2.1393e-04
1.0463e+00,7.1144e-03,-7.2161e-01,1.4741e-03,2.1387e-04
1.0500e+00,7.1907e-03,-7.2154e-01,1.4739e-03,2.1381e-04
1.0538e+00,7.2676e-03,-7.2147e-01,1.4738e-03,2.1375e-04
1.0575e+00,7.3449e-03,-7.2140e-01,1.4736e-03,2.1369e-04
1.0613e+00,7.4229e-03,-7.2132e-01,1.4735e-03,2.1363e-04
1.0650e+00,7.5013e-03,-7.2125e-01,1.4733e-03,2.1357e-04
1.0688e+00,7.5804e-03,-7.2118e-01,1.4731e-03,2.1350e-04
1.0725e+00,7.6599e-03,-7.2111e-01,1.4730e-03,2.1344e-04
1.0763e+00,7.7400e-03,-7.2103e-01,1.4728e-03,2.1338e-04
1.0800e+00,7.8207e-03,-7.2096e-01,1.4726e-03,2.1332e-04
1.0838e+00,7.9019e-03,-7.2089e-01,1.4725e-03,2.1326e-04
1.0875e+00,7.9837e-03,-7.2082e-01,1.4723e-03,2.1320e-04
1.0913e+00,8.0660e-03,-7.2074e-01,1.4721e-03,2.1313e-04
1.0950e+00,8.1489e-03,-7.2067e-01,1.4720e-03,2.1307e-04
1.0988e+00,8.2324e-03,-7.2059e-01,1.4718e-03,2.1301e-04
1.1025e+00,8.3164e-03,-7.2052e-01,1.4716e-03,2.1295e-04
1.1063e+00,8.4010e-03,-7.2044e-01,1.4715e-03,2.1288e-04
1.1100e+00,8.4861e-03,-7.2037e-01,1.4713e-03,2.1282e-04
1.1138e+00,8.5718e-03,-7.2029e-01,1.4711e-03,2.1276e-04
1.1175e+00,8.6581e-03,-7.2022e-01,1.4710e-03,2.1269e-04
1.1213e+00,8.7450e-03,-7.2014e-01,1.4708e-03,2.1263e-04
1.1250e+00,8.8324e-03,-7.2007e-01,1.4706e-03,2.1257e-04
1.1287e+00,8.9204e-03,-7.1999e-01,1.4705e-03,2.1250e-04
1.1325e+00,9.0090e-03,-7.1991e-01,1.4703e-03,2.1244e-04
1.1362e+00,9.0981e-03,-7.1984e-01,1.4701e-03,2.1237e-04
1.1400e+00,9.1878e-03,-7.1976e-01,1.4699e-03,2.1231e-04
1.1437e+00,9.2782e-03,-7.1968e-01,1.4698e-03,2.1224e-04
1.1475e+00,9.3691e-03,-7.1961e-01,1.4696e-03,2.1218e-04
1.1512e+00,9.4605e-03,-7.1953e-01,1.4694e-03,2.1211e-04
1.1550e+00,9.5526e-03,-7.1945e-01,1.4692e-03,2.1205e-04
1.1587e+00,9.6453e-03,-7.1937e-01,1.4691e-03,2.1198e-04
1.1625e+00,9.7385e-03,-7.1929e-01,1.4689e-03,2.1192e-04
1.1662e+00,9.8323e-03,-7.1922e-01,1.4687e-03,2.1185e-04
1.1700e+00,9.9268e-03,-7.1914e-01,1.4685e-03,2.1178e-04
1.1737e+00,1.0022e-02,-7.1906e-01,1.4684e-03,2.1172e-04
1.1775e+00,1.0117e-02,-7.1898e-01,1.4682e-03,2.1165e-04
1.1812e+00,1.0214e-02,-7.1890e-01,1.4680e-03,2.1158e-04
1.1850e+00,1.0310e-02,-7.1882e-01,1.4678e-03,2.1152e-04
1.1887e+00,1.0408e-02,-7.1874e-01,1.4676e-03,2.1145e-04
1.1925e+00,1.0506e-02,-7.1866e-01,1.4675e-03,2.1138e-04
1.1962e+00,1.0605e-02,-7.1858e-01,1.4673e-03,2.1131e-04
1.2000e+00,1.0704e-02,-7.1850e-01,1.4671e-03,2.1125e-04
1.2037e+00,1.0804e-02,-7.1841e-01,1.4669e-03,2.1118e-04
1.2075e+00,1.0904e-02,-7.1833e-01,1.4667e-03,2.1111e-04
1.2112e+00,1.1005e-02,-7.1825e-01,1.4665e-03,2.1104e-04
1.2150e+00,1.1107e-02,-7.1817e-01,1.4664e-03,2.1097e-04
1.2187e+00,1.1209e-02,-7.1809e-01,1.4662e-03,2.1090e-04
1.2225e+00,1.1312e-02,-7.1800e-01,1.4660e-03,2.1083e-04
1.2262e+00,1.1416e-02,-7.1792e-01,1.4658e-03,2.1076e-04
1.2300e+00,1.1520e-02,-7.1784e-01,1.4656e-03,2.1070e-04
1.2337e+00,1.1625e-02,-7.1776e-01,1.4654e-03,2.1063e-04
1.2375e+00,1.1730e-02,-7.1767e-01,1.4652e-03,2.1056e-04
1.2412e+00,1.1836e-02,-7.1759e-01,1.4650e-03,2.1049e-04
1.2450e+00,1.1943e-02,-7.1750e-01,1.4649e-03,2.1042e-04
1.2487e+00,1.2050e-02,-7.1742e-01,1.4647e-03,2.1034e-04
1.2525e+00,1.2158e-02,-7.1734e-01,1.4645e-03,2.1027e-04
1.2562e+00,1.2267e-02,-7.1725e-01,1.4643e-03,2.1020e-04
1.2600e+00,1.2376e-02,-7.1717e-01,1.4641e-03,2.1013e-04
1.2637e+00,1.2486e-02,-7.1708e-01,1.4639e-03,2.1006e-04
1.2675e+00,1.2596e-02,-7.1700e-01,1.4637e-03,2.0999e-04
1.2712e+00,1.2707e-02,-7.1691e-01,1.4635e-03,2.0992e-04
