r,m,nu,rho,P
4.9875e-01,6.1605e-04,-6.6893e-01,1.1844e-03,1.6554e-04
5.0250e-01,6.3004e-04,-6.6890e-01,1.1843e-03,1.6552e-04
5.0625e-01,6.4424e-04,-6.6887e-01,1.1843e-03,1.6550e-04
5.1000e-01,6.5864e-04,-6.6885e-01,1.1842e-03,1.6548e-04
5.1375e-01,6.7327e-04,-6.6882e-01,1.1842e-03,1.6547e-04
5.1750e-01,6.8810e-04,-6.6879e-01,1.1841e-03,1.6545e-04
5.2125e-01,7.0315e-04,-6.6876e-01,1.1841e-03,1.6543e-04
5.2500e-01,7.1842e-04,-6.6874e-01,1.1841e-03,1.6541e-04
5.2875e-01,7.3391e-04,-6.6871e-01,1.1840e-03,1.6539e-04
5.3250e-01,7.4962e-04,-6.6868e-01,1.1840e-03,1.6537e-04
5.3625e-01,7.6555e-04,-6.6865e-01,1.1839e-03,1.6535e-04
5.4000e-01,7.8171e-04,-6.6862e-01,1.1839e-03,1.6533e-04
5.4375e-01,7.9809e-04,-6.6859e-01,1.1838e-03,1.6531e-04
5.4750e-01,8.1470e-04,-6.6856e-01,1.1838e-03,1.6529e-04
5.5125e-01,8.3154e-04,-6.6854e-01,1.1838e-03,1.6528e-04
5.5500e-01,8.4860e-04,-6.6851e-01,1.1837e-03,1.6526e-04
5.5875e-01,8.6590e-04,-6.6848e-01,1.1837e-03,1.6524e-04
5.6250e-01,8.8343e-04,-6.6845e-01,1.1836e-03,1.6522e-04
5.6625e-01,9.0120e-04,-6.6842e-01,1.1836e-03,1.6520e-04
5.7000e-01,9.1920e-04,-6.6839e-01,1.1835e-03,1.6517e-04
5.7375e-01,9.3744e-04,-6.6836e-01,1.1835e-03,1.6515e-04
5.7750e-01,9.5592e-04,-6.6833e-01,1.1834e-03,1.6513e-04
5.8125e-01,9.7464e-04,-6.6830e-01,1.1834e-03,1.6511e-04
5.8500e-01,9.9360e-04,-6.6827e-01,1.1833e-03,1.6509e-04
5.8875e-01,1.0128e-03,-6.6823e-01,1.1833e-03,1.6507e-04
5.9250e-01,1.0323e-03,-6.6820e-01,1.1832e-03,1.6505e-04
5.9625e-01,1.0520e-03,-6.6817e-01,1.1832e-03,1.6503e-04
6.0000e-01,1.0719e-03,-6.6814e-01,1.1831e-03,1.6501e-04
6.0375e-01,1.0921e-03,-6.6811e-01,1.1831e-03,1.6499e-04
6.0750e-01,1.1125e-03,-6.6808e-01,1.1830e-03,1.6496e-04
6.1125e-01,1.1332e-03,-6.6804e-01,1.1830e-03,1.6494e-04
6.1500e-01,1.1542e-03,-6.6801e-01,1.1829e-03,1.6492e-04
6.1875e-01,1.1754e-03,-6.6798e-01,1.1829e-03,1.6490e-04
6.2250e-01,1.1969e-03,-6.6795e-01,1.1828e-03,1.6488e-04
6.2625e-01,1.2186e-03,-6.6791e-01,1.1828e-03,1.6485e-04
6.3000e-01,1.2406e-03,-6.6788e-01,1.1827e-03,1.6483e-04
6.3375e-01,1.2629e-03,-6.6785e-01,1.1827e-03,1.6481e-04
6.3750e-01,1.2854e-03,-6.6781e-01,1.1826e-03,1.6479e-04
6.4125e-01,1.3082e-03,-6.6778e-01,1.1826e-03,1.6476e-04
6.4500e-01,1.3312e-03,-6.6774e-01,1.1825e-03,1.6474e-04
6.4875e-01,1.3545e-03,-6.6771e-01,1.1825e-03,1.6472e-04
6.5250e-01,1.3781e-03,-6.6768e-01,1.1824e-03,1.6470e-04
6.5625e-01,1.4020e-03,-6.6764e-01,1.1824e-03,1.6467e-04
6.6000e-01,1.4261e-03,-6.6761e-01,1.1823e-03,1.6465e-04
6.6375e-01,1.4505e-03,-6.6757e-01,1.1823e-03,1.6462e-04
6.6750e-01,1.4752e-03,-6.6754e-01,1.1822e-03,1.6460e-04
6.7125e-01,1.5002e-03,-6.6750e-01,1.1822e-03,1.6458e-04
6.7500e-01,1.5254e-03,-6.6746e-01,1.1821e-03,1.6455e-04
6.7875e-01,1.5509e-03,-6.6743e-01,1.1820e-03,1.6453e-04
6.8250e-01,1.5767e-03,-6.6739e-01,1.1820e-03,1.6450e-04
6.8625e-01,1.6028e-03,-6.6736e-01,1.1819e-03,1.6448e-04
6.9000e-01,1.6292e-03,-6.6732e-01,1.1819e-03,1.6446e-04
6.9375e-01,1.6558e-03,-6.6728e-01,1.1818e-03,1.6443e-04
6.9750e-01,1.6828e-03,-6.6725e-01,1.1818e-03,1.6441e-04
7.0125e-01,1.7100e-03,-6.6721e-01,1.1817e-03,1.6438e-04
7.0500e-01,1.7376e-03,-6.6717e-01,1.1817e-03,1.6436e-04
7.0875e-01,1.7654e-03,-6.6713e-01,1.1816e-03,1.6433e-04
7.1250e-01,1.7935e-03,-6.6710e-01,1.1815e-03,1.6431e-04
7.1625e-01,1.8219e-03,-6.6706e-01,1.1815e-03,1.6428e-04
7.2000e-01,1.8506e-03,-6.6702e-01,1.1814e-03,1.6425e-04
7.2375e-01,1.8796e-03,-6.6698e-01,1.1814e-03,1.6423e-04
