r,m,nu,rho,P
4.6500e-01,4.3514e-04,-6.2136e-01,1.0321e-03,1.2842e-04
4.6875e-01,4.4574e-04,-6.2134e-01,1.0320e-03,1.2840e-04
4.7250e-01,4.5651e-04,-6.2132e-01,1.0320e-03,1.2839e-04
4.7625e-01,4.6745e-04,-6.2130e-01,1.0319e-03,1.2838e-04
4.8000e-01,4.7857e-04,-6.2128e-01,1.0319e-03,1.2837e-04
4.8375e-01,4.8986e-04,-6.2126e-01,1.0318e-03,1.2835e-04
4.8750e-01,5.0133e-04,-6.2123e-01,1.0318e-03,1.2834e-04
4.9125e-01,5.1297e-04,-6.2121e-01,1.0317e-03,1.2833e-04
4.9500e-01,5.2479e-04,-6.2119e-01,1.0317e-03,1.2832e-04
4.9875e-01,5.3680e-04,-6.2117e-01,1.0316e-03,1.2830e-04
5.0250e-01,5.4898e-04,-6.2115e-01,1.0316e-03,1.2829e-04
5.0625e-01,5.6135e-04,-6.2112e-01,1.0315e-03,1.2828e-04
5.1000e-01,5.7390e-04,-6.2110e-01,1.0315e-03,1.2826e-04
5.1375e-01,5.8663e-04,-6.2108e-01,1.0314e-03,1.2825e-04
5.1750e-01,5.9956e-04,-6.2105e-01,1.0314e-03,1.2824e-04
5.2125e-01,6.1267e-04,-6.2103e-01,1.0313e-03,1.2822e-04
5.2500e-01,6.2597e-04,-6.2101e-01,1.0313e-03,1.2821e-04
5.2875e-01,6.3946e-04,-6.2098e-01,1.0312e-03,1.2820e-04
5.3250e-01,6.5314e-04,-6.2096e-01,1.0312e-03,1.2818e-04
5.3625e-01,6.6701e-04,-6.2094e-01,1.0311e-03,1.2817e-04
5.4000e-01,6.8108e-04,-6.2091e-01,1.0311e-03,1.2816e-04
5.4375e-01,6.9535e-04,-6.2089e-01,1.0310e-03,1.2814e-04
5.4750e-01,7.0982e-04,-6.2086e-01,1.0310e-03,1.2813e-04
5.5125e-01,7.2448e-04,-6.2084e-01,1.0309e-03,1.2811e-04
5.5500e-01,7.3934e-04,-6.2081e-01,1.0309e-03,1.2810e-04
5.5875e-01,7.5440e-04,-6.2079e-01,1.0308e-03,1.2808e-04
5.6250e-01,7.6967e-04,-6.2076e-01,1.0307e-03,1.2807e-04
5.6625e-01,7.8514e-04,-6.2074e-01,1.0307e-03,1.2806e-04
5.7000e-01,8.0082e-04,-6.2071e-01,1.0306e-03,1.2804e-04
5.7375e-01,8.1670e-04,-6.2069e-01,1.0306e-03,1.2803e-04
5.7750e-01,8.3279e-04,-6.2066e-01,1.0305e-03,1.2801e-04
5.8125e-01,8.4909e-04,-6.2064e-01,1.0305e-03,1.2800e-04
5.8500e-01,8.6561e-04,-6.2061e-01,1.0304e-03,1.2798e-04
5.8875e-01,8.8233e-04,-6.2059e-01,1.0304e-03,1.2797e-04
5.9250e-01,8.9927e-04,-6.2056e-01,1.0303e-03,1.2795e-04
5.9625e-01,9.1642e-04,-6.2053e-01,1.0302e-03,1.2794e-04
6.0000e-01,9.3379e-04,-6.2051e-01,1.0302e-03,1.2792e-04
6.0375e-01,9.5137e-04,-6.2048e-01,1.0301e-03,1.2790e-04
6.0750e-01,9.6918e-04,-6.2045e-01,1.0301e-03,1.2789e-04
6.1125e-01,9.8720e-04,-6.2042e-01,1.0300e-03,1.2787e-04
6.1500e-01,1.0054e-03,-6.2040e-01,1.0299e-03,1.2786e-04
6.1875e-01,1.0239e-03,-6.2037e-01,1.0299e-03,1.2784e-04
6.2250e-01,1.0426e-03,-6.2034e-01,1.0298e-03,1.2783e-04
6.2625e-01,1.0615e-03,-6.2031e-01,1.0298e-03,1.2781e-04
6.3000e-01,1.0807e-03,-6.2029e-01,1.0297e-03,1.2779e-04
6.3375e-01,1.1000e-03,-6.2026e-01,1.0296e-03,1.2778e-04
6.3750e-01,1.1196e-03,-6.2023e-01,1.0296e-03,1.2776e-04
6.4125e-01,1.1395e-03,-6.2020e-01,1.0295e-03,1.2774e-04
6.4500e-01,1.1595e-03,-6.2017e-01,1.0294e-03,1.2773e-04
6.4875e-01,1.1798e-03,-6.2014e-01,1.0294e-03,1.2771e-04
6.5250e-01,1.2004e-03,-6.2011e-01,1.0293e-03,1.2769e-04
6.5625e-01,1.2211e-03,-6.2009e-01,1.0293e-03,1.2768e-04
6.6000e-01,1.2422e-03,-6.2006e-01,1.0292e-03,1.2766e-04
6.6375e-01,1.2634e-03,-6.2003e-01,1.0291e-03,1.2764e-04
6.6750e-01,1.2849e-03,-6.2000e-01,1.0291e-03,1.2763e-04
6.7125e-01,1.3066e-03,-6.1997e-01,1.0290e-03,1.2761e-04
6.7500e-01,1.3286e-03,-6.1994e-01,1.0289e-03,1.2759e-04
6.7875e-01,1.3508e-03,-6.1991e-01,1.0289e-03,1.2757e-04
6.8250e-01,1.3733e-03,-6.1988e-01,1.0288e-03,1.2756e-04
6.8625e-01,1.3960e-03,-6.1985e-01,1.0287e-03,1.2754e-04
6.9000e-01,1.4189e-03,-6.1981e-01,1.0287e-03,1.2752e-04
6.9375e-01,1.4421e-03,-6.1978e-01,1.0286e-03,1.2750e-04
6.9750e-01,1.4656e-03,-6.1975e-01,1.0285e-03,1.2748e-04
7.0125e-01,1.4893e-03,-6.1972e-01,1.0285e-03,1.2747e-04
7.0500e-01,1.5132e-03,-6.1969e-01,1.0284e-03,1.2745e-04
7.0875e-01,1.5375e-03,-6.1966e-01,1.0283e-03,1.2743e-04
7.1250e-01,1.5619e-03,-6.1963e-01,1.0282e-03,1.2741e-04
7.1625e-01,1.5867e-03,-6.1960e-01,1.0282e-03,1.2739e-04
7.2000e-01,1.6116e-03,-6.1956e-01,1.0281e-03,1.2738e-04
7.2375e-01,1.6369e-03,-6.1953e-01,1.0280e-03,1.2736e-04
7.2750e-01,1.6624e-03,-6.1950e-01,1.0280e-03,1.2734e-04
7.3125e-01,1.6882e-03,-6.1947e-01,1.0279e-03,1.2732e-04
7.3500e-01,1.7142e-03,-6.1943e-01,1.0278e-03,1.2730e-04
7.3875e-01,1.7405e-03,-6.1940e-01,1.0278e-03,1.2728e-04
7.4250e-01,1.7671e-03,-6.1937e-01,1.0277e-03,1.2726e-04
7.4625e-01,1.7939e-03,-6.1933e-01,1.0276e-03,1.2724e-04
7.5000e-01,1.8210e-03,-6.1930e-01,1.0275e-03,1.2722e-04
7.5375e-01,1.8484e-03,-6.1927e-01,1.0275e-03,1.2720e-04
7.5750e-01,1.8760e-03,-6.1923e-01,1.0274e-03,1.2719e-04
7.6125e-01,1.9039e-03,-6.1920e-01,1.0273e-03,1.2717e-04
7.6500e-01,1.9321e-03,-6.1917e-01,1.0272e-03,1.2715e-04
7.6875e-01,1.9606e-03,-6.1913e-01,1.0272e-03,1.2713e-04
7.7250e-01,1.9893e-03,-6.1910e-01,1.0271e-03,1.2711e-04
7.7625e-01,2.0184e-03,-6.1906e-01,1.0270e-03,1.2709e-04
7.8000e-01,2.0477e-03,-6.1903e-01,1.0269e-03,1.2707e-04
7.8375e-01,2.0772e-03,-6.1899e-01,1.0269e-03,1.2705e-04
7.8750e-01,2.1071e-03,-6.1896e-01,1.0268e-03,1.2703e-04
7.9125e-01,2.1373e-03,-6.1892e-01,1.0267e-03,1.2701e-04
7.9500e-01,2.1677e-03,-6.1889e-01,1.0266e-03,1.2699e-04
7.9875e-01,2.1984e-03,-6.1885e-01,1.0265e-03,1.2697e-04
8.0250e-01,2.2294e-03,-6.1882e-01,1.0265e-03,1.2694e-04
8.0625e-01,2.2607e-03,-6.1878e-01,1.0264e-03,1.2692e-04
8.1000e-01,2.2923e-03,-6.1875e-01,1.0263e-03,1.2690e-04
8.1375e-01,2.3242e-03,-6.1871e-01,1.0262e-03,1.2688e-04
8.1750e-01,2.3563e-03,-6.1867e-01,1.0262e-03,1.2686e-04
8.2125e-01,2.3888e-03,-6.1864e-01,1.0261e-03,1.2684e-04
8.2500e-01,2.4216e-03,-6.1860e-01,1.0260e-03,1.2682e-04
8.2875e-01,2.4546e-03,-6.1856e-01,1.0259e-03,1.2680e-04
8.3250e-01,2.4880e-03,-6.1853e-01,1.0258e-03,1.2678e-04
8.3625e-01,2.5216e-03,-6.1849e-01,1.0257e-03,1.2676e-04
8.4000e-01,2.5556e-03,-6.1845e-01,1.0257e-03,1.2673e-04
8.4375e-01,2.5898e-03,-6.1841e-01,1.0256e-03,1.2671e-04
8.4750e-01,2.6244e-03,-6.1838e-01,1.0255e-03,1.2669e-04
8.5125e-01,2.6593e-03,-6.1834e-01,1.0254e-03,1.2667e-04
8.5500e-01,2.6944e-03,-6.1830e-01,1.0253e-03,1.2665e-04
8.5875e-01,2.7299e-03,-6.1826e-01,1.0252e-03,1.2662e-04
8.6250e-01,2.7657e-03,-6.1822e-01,1.0252e-03,1.2660e-04
8.6625e-01,2.8018e-03,-6.1818e-01,1.0251e-03,1.2658e-04
8.7000e-01,2.8382e-03,-6.1815e-01,1.0250e-03,1.2656e-04
8.7375e-01,2.8749e-03,-6.1811e-01,1.0249e-03,1.2654e-04
8.7750e-01,2.9119e-03,-6.1807e-01,1.0248e-03,1.2651e-04
8.8125e-01,2.9493e-03,-6.1803e-01,1.0247e-03,1.2649e-04
8.8500e-01,2.9869e-03,-6.1799e-01,1.0247e-03,1.2647e-04
8.8875e-01,3.0249e-03,-6.1795e-01,1.0246e-03,1.2645e-04
8.9250e-01,3.0632e-03,-6.1791e-01,1.0245e-03,1.2642e-04
8.9625e-01,3.1018e-03,-6.1787e-01,1.0244e-03,1.2640e-04
9.0000e-01,3.1408e-03,-6.1783e-01,1.0243e-03,1.2638e-04
9.0375e-01,3.1800e-03,-6.1779e-01,1.0242e-03,1.2635e-04
9.0750e-01,3.2196e-03,-6.1775e-01,1.0241e-03,1.2633e-04
9.1125e-01,3.2595e-03,-6.1771e-01,1.0240e-03,1.2631e-04
9.1500e-01,3.2997e-03,-6.1767e-01,1.0239e-03,1.2628e-04
9.1875e-01,3.3403e-03,-6.1763e-01,1.0239e-03,1.2626e-04
9.2250e-01,3.3812e-03,-6.1759e-01,1.0238e-03,1.2624e-04
9.2625e-01,3.4224e-03,-6.1755e-01,1.0237e-03,1.2621e-04
9.3000e-01,3.4640e-03,-6.1750e-01,1.0236e-03,1.2619e-04
9.3375e-01,3.5059e-03,-6.1746e-01,1.0235e-03,1.2617e-04
9.3750e-01,3.5481e-03,-6.1742e-01,1.0234e-03,1.2614e-04
9.4125e-01,3.5906e-03,-6.1738e-01,1.0233e-03,1.2612e-04
9.4500e-01,3.6335e-03,-6.1734e-01,1.0232e-03,1.2609e-04
9.4875e-01,3.6768e-03,-6.1730e-01,1.0231e-03,1.2607e-04
9.5250e-01,3.7203e-03,-6.1725e-01,1.0230e-03,1.2604e-04
9.5625e-01,3.7642e-03,-6.1721e-01,1.0229e-03,1.2602e-04
9.6000e-01,3.8085e-03,-6.1717e-01,1.0228e-03,1.2600e-04
9.6375e-01,3.8531e-03,-6.1713e-01,1.0228e-03,1.2597e-04
9.6750e-01,3.8980e-03,-6.1708e-01,1.0227e-03,1.2595e-04
9.7125e-01,3.9433e-03,-6.1704e-01,1.0226e-03,1.2592e-04
9.7500e-01,3.9889e-03,-6.1700e-01,1.0225e-03,1.2590e-04
9.7875e-01,4.0349e-03,-6.1695e-01,1.0224e-03,1.2587e-04
9.8250e-01,4.0812e-03,-6.1691e-01,1.0223e-03,1.2585e-04
9.8625e-01,4.1279e-03,-6.1687e-01,1.0222e-03,1.2582e-04
9.9000e-01,4.1749e-03,-6.1682e-01,1.0221e-03,1.2580e-04
9.9375e-01,4.2223e-03,-6.1678e-01,1.0220e-03,1.2577e-04
9.9750e-01,4.2701e-03,-6.1673e-01,1.0219e-03,1.2575e-04
