r,m,nu,rho,P
1.0388e+00,4.1144e-03,-5.6752e-01,8.7242e-04,9.3369e-05
1.0425e+00,4.1589e-03,-5.6748e-01,8.7235e-04,9.3350e-05
1.0463e+00,4.2037e-03,-5.6744e-01,8.7228e-04,9.3332e-05
1.0500e+00,4.2489e-03,-5.6740e-01,8.7221e-04,9.3313e-05
1.0538e+00,4.2944e-03,-5.6736e-01,8.7213e-04,9.3295e-05
1.0575e+00,4.3402e-03,-5.6733e-01,8.7206e-04,9.3276e-05
1.0613e+00,4.3863e-03,-5.6729e-01,8.7199e-04,9.3257e-05
1.0650e+00,4.4327e-03,-5.6725e-01,8.7192e-04,9.3239e-05
1.0688e+00,4.4795e-03,-5.6721e-01,8.7184e-04,9.3220e-05
1.0725e+00,4.5266e-03,-5.6717e-01,8.7177e-04,9.3201e-05
1.0763e+00,4.5740e-03,-5.6713e-01,8.7170e-04,9.3182e-05
1.0800e+00,4.6217e-03,-5.6709e-01,8.7162e-04,9.3163e-05
1.0838e+00,4.6698e-03,-5.6705e-01,8.7155e-04,9.3144e-05
1.0875e+00,4.7182e-03,-5.6701e-01,8.7148e-04,9.3125e-05
1.0913e+00,4.7670e-03,-5.6697e-01,8.7140e-04,9.3105e-05
1.0950e+00,4.8160e-03,-5.6693e-01,8.7133e-04,9.3086e-05
1.0988e+00,4.8654e-03,-5.6689e-01,8.7125e-04,9.3067e-05
1.1025e+00,4.9151e-03,-5.6685e-01,8.7118e-04,9.3047e-05
1.1063e+00,4.9652e-03,-5.6681e-01,8.7110e-04,9.3028e-05
1.1100e+00,5.0156e-03,-5.6677e-01,8.7102e-04,9.3008e-05
1.1138e+00,5.0664e-03,-5.6673e-01,8.7095e-04,9.2989e-05
1.1175e+00,5.1174e-03,-5.6669e-01,8.7087e-04,9.2969e-05
1.1213e+00,5.1689e-03,-5.6665e-01,8.7080e-04,9.2949e-05
1.1250e+00,5.2206e-03,-5.6661e-01,8.7072e-04,9.2929e-05
1.1287e+00,5.2727e-03,-5.6657e-01,8.7064e-04,9.2910e-05
1.1325e+00,5.3252e-03,-5.6652e-01,8.7056e-04,9.2890e-05
1.1362e+00,5.3780e-03,-5.6648e-01,8.7049e-04,9.2870e-05
1.1400e+00,5.4311e-03,-5.6644e-01,8.7041e-04,9.2850e-05
1.1437e+00,5.4846e-03,-5.6640e-01,8.7033e-04,9.2829e-05
1.1475e+00,5.5384e-03,-5.6636e-01,8.7025e-04,9.2809e-05
1.1512e+00,5.5926e-03,-5.6632e-01,8.7017e-04,9.2789e-05
1.1550e+00,5.6471e-03,-5.6627e-01,8.7010e-04,9.2769e-05
1.1587e+00,5.7020e-03,-5.6623e-01,8.7002e-04,9.2748e-05
1.1625e+00,5.7572e-03,-5.6619e-01,8.6994e-04,9.2728e-05
1.1662e+00,5.8128e-03,-5.6615e-01,8.6986e-04,9.2707e-05
1.1700e+00,5.8687e-03,-5.6610e-01,8.6978e-04,9.2687e-05
1.1737e+00,5.9250e-03,-5.6606e-01,8.6970e-04,9.2666e-05
1.1775e+00,5.9816e-03,-5.6602e-01,8.6962e-04,9.2646e-05
1.1812e+00,6.0386e-03,-5.6597e-01,8.6954e-04,9.2625e-05
1.1850e+00,6.0960e-03,-5.6593e-01,8.6946e-04,9.2604e-05
1.1887e+00,6.1537e-03,-5.6589e-01,8.6937e-04,9.2583e-05
1.1925e+00,6.2118e-03,-5.6584e-01,8.6929e-04,9.2562e-05
1.1962e+00,6.2702e-03,-5.6580e-01,8.6921e-04,9.2541e-05
1.2000e+00,6.3290e-03,-5.6576e-01,8.6913e-04,9.2520e-05
1.2037e+00,6.3882e-03,-5.6571e-01,8.6905e-04,9.2499e-05
1.2075e+00,6.4477e-03,-5.6567e-01,8.6897e-04,9.2478e-05
1.2112e+00,6.5076e-03,-5.6562e-01,8.6888e-04,9.2456e-05
1.2150e+00,6.5678e-03,-5.6558e-01,8.6880e-04,9.2435e-05
1.2187e+00,6.6284e-03,-5.6554e-01,8.6872e-04,9.2414e-05
1.2225e+00,6.6894e-03,-5.6549e-01,8.6863e-04,9.2392e-05
1.2262e+00,6.7508e-03,-5.6545e-01,8.6855e-04,9.2371e-05
1.2300e+00,6.8125e-03,-5.6540e-01,8.6847e-04,9.2349e-05
1.2337e+00,6.8746e-03,-5.6536e-01,8.6838e-04,9.2328e-05
1.2375e+00,6.9371e-03,-5.6531e-01,8.6830e-04,9.2306e-05
1.2412e+00,6.9999e-03,-5.6527e-01,8.6821e-04,9.2284e-05
1.2450e+00,7.0632e-03,-5.6522e-01,8.6813e-04,9.2262e-05
1.2487e+00,7.1268e-03,-5.6517e-01,8.6804e-04,9.2240e-05
1.2525e+00,7.1907e-03,-5.6513e-01,8.6796e-04,9.2218e-05
1.2562e+00,7.2551e-03,-5.6508e-01,8.6787e-04,9.2196e-05
1.2600e+00,7.3198e-03,-5.6504e-01,8.6779e-04,9.2174e-05
1.2637e+00,7.3849e-03,-5.6499e-01,8.6770e-04,9.2152e-05
1.2675e+00,7.4504e-03,-5.6494e-01,8.6761e-04,9.2130e-05
