r,m,nu,rho,P
1.1737e+00,1.1290e-02,-7.7157e-01,1.6550e-03,2.6867e-04
1.1775e+00,1.1397e-02,-7.7148e-01,1.6549e-03,2.6858e-04
1.1812e+00,1.1506e-02,-7.7139e-01,1.6547e-03,2.6849e-04
1.1850e+00,1.1615e-02,-7.7129e-01,1.6545e-03,2.6840e-04
1.1887e+00,1.1725e-02,-7.7120e-01,1.6543e-03,2.6831e-04
1.1925e+00,1.1835e-02,-7.7111e-01,1.6541e-03,2.6822e-04
1.1962e+00,1.1947e-02,-7.7101e-01,1.6539e-03,2.6813e-04
1.2000e+00,1.2058e-02,-7.7092e-01,1.6537e-03,2.6803e-04
1.2037e+00,1.2171e-02,-7.7082e-01,1.6535e-03,2.6794e-04
1.2075e+00,1.2284e-02,-7.7073e-01,1.6533e-03,2.6785e-04
1.2112e+00,1.2398e-02,-7.7063e-01,1.6531e-03,2.6776e-04
1.2150e+00,1.2513e-02,-7.7053e-01,1.6530e-03,2.6767e-04
1.2187e+00,1.2628e-02,-7.7044e-01,1.6528e-03,2.6758e-04
1.2225e+00,1.2744e-02,-7.7034e-01,1.6526e-03,2.6748e-04
1.2262e+00,1.2861e-02,-7.7024e-01,1.6524e-03,2.6739e-04
1.2300e+00,1.2978e-02,-7.7015e-01,1.6522e-03,2.6730e-04
1.2337e+00,1.3097e-02,-7.7005e-01,1.6520e-03,2.6720e-04
1.2375e+00,1.3215e-02,-7.6995e-01,1.6518e-03,2.6711e-04
1.2412e+00,1.3335e-02,-7.6985e-01,1.6516e-03,2.6701e-04
1.2450e+00,1.3455e-02,-7.6976e-01,1.6514e-03,2.6692e-04
1.2487e+00,1.3576e-02,-7.6966e-01,1.6512e-03,2.6683e-04
1.2525e+00,1.3698e-02,-7.6956e-01,1.6510e-03,2.6673e-04
1.2562e+00,1.3820e-02,-7.6946e-01,1.6508e-03,2.6664e-04
1.2600e+00,1.3943e-02,-7.6936e-01,1.6506e-03,2.6654e-04
1.2637e+00,1.4067e-02,-7.6926e-01,1.6504e-03,2.6644e-04
1.2675e+00,1.4192e-02,-7.6916e-01,1.6502e-03,2.6635e-04
1.2712e+00,1.4317e-02,-7.6906e-01,1.6500e-03,2.6625e-04
