r,m,nu,rho,P
6.4500e-01,1.6835e-03,-7.3245e-01,1.4943e-03,2.2175e-04
6.4875e-01,1.7129e-03,-7.3240e-01,1.4942e-03,2.2171e-04
6.5250e-01,1.7427e-03,-7.3236e-01,1.4941e-03,2.2168e-04
6.5625e-01,1.7729e-03,-7.3231e-01,1.4940e-03,2.2164e-04
6.6000e-01,1.8034e-03,-7.3227e-01,1.4939e-03,2.2160e-04
6.6375e-01,1.8342e-03,-7.3222e-01,1.4938e-03,2.2156e-04
6.6750e-01,1.8654e-03,-7.3218e-01,1.4937e-03,2.2152e-04
6.7125e-01,1.8969e-03,-7.3213e-01,1.4936e-03,2.2148e-04
6.7500e-01,1.9288e-03,-7.3209e-01,1.4935e-03,2.2144e-04
6.7875e-01,1.9611e-03,-7.3204e-01,1.4934e-03,2.2140e-04
6.8250e-01,1.9937e-03,-7.3199e-01,1.4933e-03,2.2136e-04
6.8625e-01,2.0266e-03,-7.3195e-01,1.4932e-03,2.2132e-04
6.9000e-01,2.0600e-03,-7.3190e-01,1.4931e-03,2.2128e-04
6.9375e-01,2.0936e-03,-7.3185e-01,1.4930e-03,2.2124e-04
6.9750e-01,2.1277e-03,-7.3180e-01,1.4929e-03,2.2120e-04
7.0125e-01,2.1621e-03,-7.3176e-01,1.4928e-03,2.2116e-04
7.0500e-01,2.1969e-03,-7.3171e-01,1.4927e-03,2.2112e-04
7.0875e-01,2.2320e-03,-7.3166e-01,1.4926e-03,2.2108e-04
7.1250e-01,2.2675e-03,-7.3161e-01,1.4925e-03,2.2104e-04
7.1625e-01,2.3034e-03,-7.3156e-01,1.4924e-03,2.2100e-04
7.2000e-01,2.3397e-03,-7.3151e-01,1.4922e-03,2.2095e-04
7.2375e-01,2.3763e-03,-7.3146e-01,1.4921e-03,2.2091e-04
7.2750e-01,2.4133e-03,-7.3142e-01,1.4920e-03,2.2087e-04
7.3125e-01,2.4507e-03,-7.3137e-01,1.4919e-03,2.2083e-04
7.3500e-01,2.4885e-03,-7.3132e-01,1.4918e-03,2.2078e-04
7.3875e-01,2.5267e-03,-7.3127e-01,1.4917e-03,2.2074e-04
7.4250e-01,2.5653e-03,-7.3121e-01,1.4916e-03,2.2070e-04
7.4625e-01,2.6042e-03,-7.3116e-01,1.4915e-03,2.2065e-04
7.5000e-01,2.6435e-03,-7.3111e-01,1.4913e-03,2.2061e-04
7.5375e-01,2.6833e-03,-7.3106e-01,1.4912e-03,2.2057e-04
7.5750e-01,2.7234e-03,-7.3101e-01,1.4911e-03,2.2052e-04
7.6125e-01,2.7639e-03,-7.3096e-01,1.4910e-03,2.2048e-04
7.6500e-01,2.8048e-03,-7.3091e-01,1.4909e-03,2.2043e-04
7.6875e-01,2.8461e-03,-7.3085e-01,1.4908e-03,2.2039e-04
7.7250e-01,2.8879e-03,-7.3080e-01,1.4906e-03,2.2034e-04
7.7625e-01,2.9300e-03,-7.3075e-01,1.4905e-03,2.2030e-04
7.8000e-01,2.9725e-03,-7.3070e-01,1.4904e-03,2.2025e-04
7.8375e-01,3.0154e-03,-7.3064e-01,1.4903e-03,2.2021e-04
7.8750e-01,3.0588e-03,-7.3059e-01,1.4902e-03,2.2016e-04
7.9125e-01,3.1025e-03,-7.3053e-01,1.4900e-03,2.2011e-04
7.9500e-01,3.1467e-03,-7.3048e-01,1.4899e-03,2.2007e-04
7.9875e-01,3.1913e-03,-7.3043e-01,1.4898e-03,2.2002e-04
8.0250e-01,3.2363e-03,-7.3037e-01,1.4897e-03,2.1998e-04
8.0625e-01,3.2817e-03,-7.3032e-01,1.4896e-03,2.1993e-04
8.1000e-01,3.3275e-03,-7.3026e-01,1.4894e-03,2.1988e-04
8.1375e-01,3.3738e-03,-7.3021e-01,1.4893e-03,2.1983e-04
8.1750e-01,3.4205e-03,-7.3015e-01,1.4892e-03,2.1979e-04
8.2125e-01,3.4676e-03,-7.3009e-01,1.4891e-03,2.1974e-04
8.2500e-01,3.5151e-03,-7.3004e-01,1.4889e-03,2.1969e-04
8.2875e-01,3.5631e-03,-7.2998e-01,1.4888e-03,2.1964e-04
8.3250e-01,3.6115e-03,-7.2992e-01,1.4887e-03,2.1959e-04
8.3625e-01,3.6604e-03,-7.2987e-01,1.4886e-03,2.1955e-04
8.4000e-01,3.7096e-03,-7.2981e-01,1.4884e-03,2.1950e-04
8.4375e-01,3.7593e-03,-7.2975e-01,1.4883e-03,2.1945e-04
8.4750e-01,3.8095e-03,-7.2970e-01,1.4882e-03,2.1940e-04
8.5125e-01,3.8601e-03,-7.2964e-01,1.4880e-03,2.1935e-04
8.5500e-01,3.9111e-03,-7.2958e-01,1.4879e-03,2.1930e-04
8.5875e-01,3.9626e-03,-7.2952e-01,1.4878e-03,2.1925e-04
8.6250e-01,4.0145e-03,-7.2946e-01,1.4876e-03,2.1920e-04
8.6625e-01,4.0669e-03,-7.2940e-01,1.4875e-03,2.1915e-04
8.7000e-01,4.1197e-03,-7.2934e-01,1.4874e-03,2.1910e-04
8.7375e-01,4.1730e-03,-7.2928e-01,1.4872e-03,2.1905e-04
8.7750e-01,4.2267e-03,-7.2922e-01,1.4871e-03,2.1900e-04
8.8125e-01,4.2809e-03,-7.2916e-01,1.4870e-03,2.1895e-04
8.8500e-01,4.3356e-03,-7.2910e-01,1.4868e-03,2.1889e-04
8.8875e-01,4.3907e-03,-7.2904e-01,1.4867e-03,2.1884e-04
8.9250e-01,4.4462e-03,-7.2898e-01,1.4866e-03,2.1879e-04
8.9625e-01,4.5023e-03,-7.2892e-01,1.4864e-03,2.1874e-04
9.0000e-01,4.5588e-03,-7.2886e-01,1.4863e-03,2.1869e-04
9.0375e-01,4.6157e-03,-7.2880e-01,1.4862e-03,2.1863e-04
9.0750e-01,4.6732e-03,-7.2874e-01,1.4860e-03,2.1858e-04
9.1125e-01,4.7311e-03,-7.2868e-01,1.4859e-03,2.1853e-04
9.1500e-01,4.7895e-03,-7.2861e-01,1.4857e-03,2.1848e-04
