r,m,nu,rho,P
6.0375e-01,9.5706e-04,-6.2070e-01,1.0361e-03,1.2804e-04
6.0750e-01,9.7496e-04,-6.2068e-01,1.0360e-03,1.2802e-04
6.1125e-01,9.9309e-04,-6.2065e-01,1.0359e-03,1.2800e-04
6.1500e-01,1.0114e-03,-6.2062e-01,1.0359e-03,1.2799e-04
6.1875e-01,1.0300e-03,-6.2059e-01,1.0358e-03,1.2797e-04
6.2250e-01,1.0488e-03,-6.2057e-01,1.0357e-03,1.2796e-04
6.2625e-01,1.0678e-03,-6.2054e-01,1.0357e-03,1.2794e-04
6.3000e-01,1.0871e-03,-6.2051e-01,1.0356e-03,1.2792e-04
6.3375e-01,1.1066e-03,-6.2048e-01,1.0355e-03,1.2791e-04
6.3750e-01,1.1263e-03,-6.2045e-01,1.0355e-03,1.2789e-04
6.4125e-01,1.1462e-03,-6.2043e-01,1.0354e-03,1.2787e-04
6.4500e-01,1.1664e-03,-6.2040e-01,1.0353e-03,1.2786e-04
6.4875e-01,1.1868e-03,-6.2037e-01,1.0353e-03,1.2784e-04
6.5250e-01,1.2075e-03,-6.2034e-01,1.0352e-03,1.2782e-04
6.5625e-01,1.2284e-03,-6.2031e-01,1.0351e-03,1.2781e-04
6.6000e-01,1.2495e-03,-6.2028e-01,1.0350e-03,1.2779e-04
6.6375e-01,1.2709e-03,-6.2025e-01,1.0350e-03,1.2777e-04
6.6750e-01,1.2925e-03,-6.2022e-01,1.0349e-03,1.2775e-04
6.7125e-01,1.3143e-03,-6.2019e-01,1.0348e-03,1.2774e-04
6.7500e-01,1.3364e-03,-6.2016e-01,1.0348e-03,1.2772e-04
6.7875e-01,1.3588e-03,-6.2013e-01,1.0347e-03,1.2770e-04
6.8250e-01,1.3814e-03,-6.2010e-01,1.0346e-03,1.2768e-04
6.8625e-01,1.4042e-03,-6.2007e-01,1.0345e-03,1.2767e-04
6.9000e-01,1.4273e-03,-6.2004e-01,1.0345e-03,1.2765e-04
6.9375e-01,1.4506e-03,-6.2001e-01,1.0344e-03,1.2763e-04
6.9750e-01,1.4742e-03,-6.1998e-01,1.0343e-03,1.2761e-04
7.0125e-01,1.4980e-03,-6.1994e-01,1.0342e-03,1.2759e-04
7.0500e-01,1.5221e-03,-6.1991e-01,1.0342e-03,1.2757e-04
7.0875e-01,1.5465e-03,-6.1988e-01,1.0341e-03,1.2756e-04
7.1250e-01,1.5711e-03,-6.1985e-01,1.0340e-03,1.2754e-04
7.1625e-01,1.5960e-03,-6.1982e-01,1.0339e-03,1.2752e-04
7.2000e-01,1.6211e-03,-6.1979e-01,1.0339e-03,1.2750e-04
7.2375e-01,1.6465e-03,-6.1975e-01,1.0338e-03,1.2748e-04
7.2750e-01,1.6721e-03,-6.1972e-01,1.0337e-03,1.2746e-04
7.3125e-01,1.6980e-03,-6.1969e-01,1.0336e-03,1.2744e-04
7.3500e-01,1.7242e-03,-6.1965e-01,1.0335e-03,1.2742e-04
7.3875e-01,1.7506e-03,-6.1962e-01,1.0335e-03,1.2741e-04
7.4250e-01,1.7774e-03,-6.1959e-01,1.0334e-03,1.2739e-04
7.4625e-01,1.8043e-03,-6.1956e-01,1.0333e-03,1.2737e-04
7.5000e-01,1.8316e-03,-6.1952e-01,1.0332e-03,1.2735e-04
7.5375e-01,1.8591e-03,-6.1949e-01,1.0331e-03,1.2733e-04
7.5750e-01,1.8869e-03,-6.1945e-01,1.0330e-03,1.2731e-04
7.6125e-01,1.9150e-03,-6.1942e-01,1.0330e-03,1.2729e-04
7.6500e-01,1.9433e-03,-6.1939e-01,1.0329e-03,1.2727e-04
7.6875e-01,1.9720e-03,-6.1935e-01,1.0328e-03,1.2725e-04
7.7250e-01,2.0009e-03,-6.1932e-01,1.0327e-03,1.2723e-04
7.7625e-01,2.0300e-03,-6.1928e-01,1.0326e-03,1.2721e-04
7.8000e-01,2.0595e-03,-6.1925e-01,1.0325e-03,1.2719e-04
7.8375e-01,2.0892e-03,-6.1921e-01,1.0325e-03,1.2717e-04
7.8750e-01,2.1193e-03,-6.1918e-01,1.0324e-03,1.2715e-04
7.9125e-01,2.1496e-03,-6.1914e-01,1.0323e-03,1.2713e-04
7.9500e-01,2.1802e-03,-6.1911e-01,1.0322e-03,1.2711e-04
7.9875e-01,2.2111e-03,-6.1907e-01,1.0321e-03,1.2709e-04
8.0250e-01,2.2423e-03,-6.1904e-01,1.0320e-03,1.2707e-04
8.0625e-01,2.2737e-03,-6.1900e-01,1.0319e-03,1.2704e-04
8.1000e-01,2.3055e-03,-6.1896e-01,1.0319e-03,1.2702e-04
8.1375e-01,2.3375e-03,-6.1893e-01,1.0318e-03,1.2700e-04
8.1750e-01,2.3699e-03,-6.1889e-01,1.0317e-03,1.2698e-04
